stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1225.55,18739.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,894.93,11364.34,0,30.65,0,0,0,0,0,0,0,0,0,79.69,0,0,0,0,0,0,0,0,0,0,0,435.2,30.65,0,0,159.37,0,337.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,170.87,110.41,0,260.24,0,0,0,462.65,0,0,0,0,0,247.1,0,0,0,0,0,0,0,0,0,0,0,3827.41,149.84,0,0,1453.68,0,31.54,39.43,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,116.44,0,188.82,0,9.44,0,343.02,0,0,0,0,0,220.29,0,0,0,0,0,3.15,0,0,0,0,3.15,3222.5,207.7,0,0,1375.23,0,28.32,31.47,12.59,138.47,0,22.03,3.15,0,0,0,0,0
 14-21,2,2,4,71,1630,628,0,1135,0,20,0,68,15,208,14,44,72,4,8,18,35,551,22,0,434,5062,527,16,73,94,0,687,22,985,32,428,2754,1388,0,0,66,0,40
 24-34,0,0,5.75,64.85,1768.94,561.47,0,2347.65,224.09,137.9,36.94,152.68,37.76,59.1,28.73,119.84,200.29,27.09,88.65,46.79,123.13,1440.6,82.09,4.1,702.65,7595.38,279.91,96.04,174.02,0.82,4.1,1680.29,2.46,17.24,50.07,235.59,966.97,1534.18,0,0,287.3,0,166.63
 36-46,1.61,0,2.42,12.89,1070.73,41.89,0,3008.37,439.09,164.36,101.51,329.52,48.34,8.86,38.67,140.99,90.23,42.7,78.96,47.53,91.85,1828.06,66.87,34.64,640.51,6046.55,248.95,74.12,128.1,0.81,3.22,1918.3,5.64,7.25,53.17,182.89,36.26,1345.47,0,4.03,235.26,0.81,164.36
 48-58,2.3,0,7.46,10.33,956.53,27.54,0,2943.62,417.16,241.57,134.84,568.07,64.84,34.43,56.23,152.06,61.4,66.56,67.71,50.49,68.86,2460.48,60.25,80.91,612.25,3572.51,168.12,48.2,140.01,0,10.33,1730.6,1.15,1.15,44.76,152.63,0.57,830.3,0,8.61,239.28,2.87,176.73
 60-70,1.96,0,8.83,1.96,1091.45,67.73,3.93,2902.36,328.81,224.77,157.04,736.14,136.43,13.74,53,190.42,82.45,113.86,76.56,81.47,59.87,3238.04,60.85,115.82,458.37,2325.23,133.49,44.17,125.63,0.98,25.52,1697.05,0.98,0.98,59.87,105.02,0,315.07,15.7,59.87,241.45,35.33,178.64
 72-82,0,0,44.17,5.89,1324.26,187.5,68.72,2228.37,251.31,252.29,244.43,1061.18,367.14,11.78,68.72,356.34,168.85,115.84,113.87,170.81,50.06,4358.58,100.13,147.25,547.77,2130.21,96.2,85.4,199.28,0.98,32.39,1723.8,0.98,0.98,98.17,59.88,0,177.68,65.77,124.67,421.13,124.67,207.13
 84-94,1.06,0,40.36,13.81,2444.81,238.96,140.19,2348.16,403.57,504.47,187.98,810.33,673.33,15.93,60.54,444.99,295.25,155.06,159.31,538.45,86.03,3616.24,126.38,170.99,492.79,1713.07,149.75,155.06,245.33,0,29.74,4986.27,1.06,0,219.84,118.95,0,163.55,203.91,128.51,397.2,133.82,159.31
 96-106,1.09,0,44.81,19.67,3140.84,399.98,289.6,2041.44,666.64,546.42,195.62,1001.05,942.03,2.19,104.91,592.32,337.69,139.88,214.2,828.38,71.04,3588.91,191.25,142.07,518.01,2058.92,131.14,229.5,313.65,1.09,66.66,4950.6,5.46,0,205.46,121.31,0,151.91,262.28,125.68,571.56,166.11,193.43
108-118,3.06,0,26.81,30.64,3161.13,370.73,553.03,1593.97,512.43,754.47,188.43,867.07,988.09,0,55.92,496.34,336.26,186.13,164.68,1532.69,91.92,3666.66,157.02,132.51,574.47,2210.57,150.13,157.02,293.36,0,56.68,4980.29,2.3,0,190.72,111.83,0,87.32,275.75,86.55,431.24,117.19,202.98
120,7.84,0,23.52,9.8,2610.43,487.99,248.89,1318.94,325.32,558.54,209.7,862.31,709.44,1.96,76.43,711.4,201.86,123.47,115.63,885.82,43.12,3731.43,105.83,160.7,711.4,2318.43,276.33,88.19,270.45,1.96,56.83,2780.94,3.92,1.96,131.31,43.12,0,86.23,96.03,105.83,495.83,152.86,88.19
