stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,2.63,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.09,2.63,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,0,0,2,0,0,13,3,0,0,0,0,0
 24-34,0,0,0,0,1.64,0,0,3.28,210.14,0,0,0.82,0,0,0,0.82,0,0,0,0.82,1.64,4.93,0,0,28.73,87.01,0.82,1.64,1.64,0,0,5.75,0,0.82,4.1,85.37,18.06,0,0,1.64,0,0
 36-46,0,0,0.81,0,1.61,0,0,13.7,433.45,0.81,0,3.22,0,0,0,0.81,0,0,0.81,0,1.61,13.7,0,0,20.95,81.37,0,0,1.61,0,0,4.83,0,0,0.81,12.09,15.31,0,0,1.61,0,0.81
 48-58,0,0,0,0,4.02,0.57,0,65.41,427.48,1.15,1.15,18.36,0.57,0,0.57,1.15,0.57,0,0,0,1.15,32.13,0.57,1.15,20.66,165.83,0.57,1.72,0,0,0,1.15,0,0,0.57,0,43.04,0,0.57,5.16,0,4.59
 60-70,0,0,0,0,4.91,0.98,0,55.95,319.98,0,0.98,8.83,0.98,0,0,0,0,1.96,0,0,0,14.72,0,0,26.5,109.93,0.98,0,0.98,0,0,9.82,0,0,0.98,0,11.78,0,0,0,0,0.98
 72-82,0,0,0,0,2.94,6.87,0,55.95,217.93,0.98,0.98,14.72,0,0,0.98,1.96,0.98,0,0,1.96,0,29.45,0.98,0.98,23.56,102.09,0,0,0,0,0,4.91,0,0.98,0,0,13.74,0.98,0,1.96,0.98,4.91
 84-94,0,0,1.06,0,11.68,11.68,0,41.42,356.84,2.12,1.06,8.5,1.06,1.06,1.06,3.19,2.12,0,1.06,1.06,1.06,22.3,0,2.12,18.05,71.16,1.06,1.06,1.06,0,1.06,19.12,0,0,2.12,0,5.31,0,1.06,5.31,1.06,1.06
 96-106,0,0,0,0,9.84,24.04,0,62.29,596.69,7.65,3.28,19.67,1.09,0,1.09,5.46,3.28,0,1.09,9.84,0,38.25,2.19,1.09,28.41,118.03,2.19,3.28,4.37,1.09,0,19.67,0,1.09,2.19,0,5.46,1.09,2.19,9.84,2.19,3.28
108-118,0,0,0,0,6.13,3.06,3.83,37.53,458.81,1.53,1.53,16.09,1.53,0,0,1.53,5.36,6.13,0,3.06,0,28.34,0.77,0.77,43.66,102.64,2.3,0.77,2.3,0,0,17.62,0,0.77,2.3,0,1.53,0.77,0.77,9.96,0.77,3.06
120,0,0,0,0,7.84,1.96,0,19.6,243.01,1.96,0,5.88,1.96,0,1.96,3.92,0,3.92,0,0,0,23.52,1.96,1.96,27.44,45.08,0,1.96,0,0,0,9.8,0,0,0,0,3.92,0,0,5.88,0,0
