stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,144.96,1739.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,110.33,1373.04,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,24.52,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,23.66,0,118.29,0,0,0,92,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,657.18,26.29,0,0,268.13,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.2,0,135.32,0,3.15,0,97.56,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,1032.21,62.94,0,0,327.28,0,3.15,9.44,53.5,0,6.29,0,0,0,0,0,0
 14-21,0,0,2,14,141,34,0,59,0,1,0,15,6,1,2,18,10,2,0,10,8,50,0,0,45,522,14,3,8,12,0,15,67,12,4,104,208,0,0,5,0,5
 24-34,0,0,0,8.21,55,6.57,0,149.4,0,6.57,0.82,23.8,3.28,0,4.1,20.52,9.03,8.21,4.93,12.31,49.25,124.77,1.64,0,61.56,953.83,13.13,9.03,5.75,0,0,63.21,0,8.21,2.46,20.52,253.64,0,0,32.83,0,25.45
 36-46,0,0,0.81,0,26.59,1.61,0,195.78,0.81,1.61,2.42,44.31,1.61,0,1.61,6.45,5.64,16.11,3.22,2.42,30.62,122.46,0,1.61,35.45,1082.82,5.64,4.03,6.45,0,0,42.7,0,7.25,0.81,0,245.73,0,0,18.53,0,7.25
 48-58,0,0,0,0.57,14.92,0,0,267.39,0.57,4.02,4.59,71.15,2.3,1.15,2.3,5.16,2.87,25.25,0,4.59,26.97,126.24,1.15,2.3,24.1,832.02,3.44,4.59,4.59,0,0,21.23,0,0.57,0.57,0,154.35,0,0.57,14.92,0,5.74
 60-70,0,0,0,0,23.56,0,0,534.93,0.98,4.91,6.87,109.93,7.85,0,5.89,8.83,0.98,32.39,4.91,4.91,18.65,144.28,2.94,8.83,14.72,1109.12,5.89,8.83,6.87,0,0.98,20.61,0,5.89,0,0,140.36,0,6.87,15.7,0,3.93
 72-82,0,0,1.96,0,20.61,5.89,0,350.45,0,4.91,16.69,117.8,12.76,1.96,3.93,10.8,4.91,36.32,5.89,3.93,20.61,199.28,1.96,7.85,20.61,890.37,2.94,11.78,4.91,0,0,24.54,0,8.83,0,0,70.68,0.98,3.93,28.47,8.83,3.93
 84-94,0,0,2.12,0,39.3,3.19,0,309.05,0,6.37,3.19,66.91,16.99,0,3.19,38.23,7.43,57.35,1.06,8.5,40.36,121.07,2.12,11.68,13.81,457.74,5.31,10.62,12.74,0,0,70.09,0,12.74,1.06,0,46.73,1.06,2.12,20.18,9.56,2.12
 96-106,0,0,4.37,0,49.18,2.19,1.09,239.33,0,3.28,4.37,75.41,10.93,0,5.46,29.51,6.56,44.81,6.56,7.65,26.23,110.38,0,7.65,13.11,350.8,3.28,21.86,9.84,0,2.19,56.83,0,8.74,1.09,0,25.14,3.28,5.46,33.88,2.19,0
108-118,0,0,1.53,0,46.72,3.06,4.6,169.28,0.77,13.02,4.6,65.87,24.51,0,0.77,32.17,8.43,68.94,6.13,17.62,27.57,108.77,1.53,6.13,11.49,379.15,5.36,12.26,7.66,0,0.77,43.66,0,11.49,0.77,0,10.72,6.13,1.53,22.21,3.83,3.06
120,0,0,0,0,48.99,7.84,1.96,141.1,0,11.76,1.96,60.75,19.6,0,0,25.48,3.92,31.36,0,11.76,7.84,50.95,0,5.88,19.6,368.44,7.84,9.8,5.88,0,1.96,56.83,0,11.76,0,0,17.64,1.96,0,11.76,3.92,0
