stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,329.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,214.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,0,0,0,0,10.51,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,47.32,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,6.29,0,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.96,3.15,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,5,0,23,4,0,284,0,0,0,99,0,1,1,1,0,0,0,0,0,24,0,0,45,3453,6,32,20,3,0,1,7,0,1,72,1206,0,0,0,0,0
 24-34,0,0.82,11.49,0.82,19.7,2.46,0,886.52,0.82,0.82,1.64,141.19,0.82,0.82,1.64,0.82,0,0.82,3.28,0.82,0,93.58,0,0,102.61,7097.12,4.1,118.2,48.43,0,0,11.49,0.82,1.64,4.1,51.71,1988.93,0,0,4.93,0,0.82
 36-46,0,0,2.42,0,19.34,0,0,2057.68,0.81,2.42,0,277.15,0.81,0,2.42,2.42,0,1.61,3.22,1.61,3.22,174.02,0,2.42,108.77,8720.56,3.22,124.07,21.75,0,0,10.47,0.81,0,3.22,6.45,2331.61,0,0.81,3.22,0,1.61
 48-58,0,0,1.72,0,26.97,4.02,0,2882.8,5.74,5.74,5.74,498.64,0.57,0,1.72,2.3,1.72,4.02,6.31,1.15,2.87,357.48,0.57,12.05,113.61,7324.05,2.3,72.3,15.49,0.57,1.72,8.03,0,1.72,4.59,0,1839.04,0,2.87,5.16,0,13.77
 60-70,0,0,1.96,0,19.63,3.93,0,2847.4,11.78,2.94,3.93,519.23,3.93,0,0.98,1.96,0,2.94,3.93,0,0,451.5,0,14.72,93.24,5794.91,3.93,69.69,12.76,0,2.94,8.83,0,0,5.89,0,989.37,0,13.74,2.94,3.93,4.91
 72-82,0,0,5.89,0.98,32.39,4.91,0,1753.25,7.85,1.96,9.82,639.06,4.91,0,4.91,10.8,2.94,6.87,7.85,2.94,0.98,577.22,0.98,24.54,106.02,4354.65,4.91,110.93,15.71,0,4.91,6.87,0,0.98,0.98,0,436.84,1.96,17.67,6.87,14.72,5.89
 84-94,0,0,3.19,1.06,46.73,5.31,1.06,1516.59,12.74,5.31,4.25,422.69,11.68,0,4.25,7.43,1.06,14.87,2.12,0,1.06,434.37,1.06,32.92,70.09,2469.24,4.25,114.7,28.68,0,1.06,10.62,0,1.06,1.06,0,318.61,4.25,31.86,5.31,14.87,6.37
 96-106,0,0,7.65,0,62.29,9.84,2.19,1093.94,9.84,3.28,7.65,456.81,7.65,0,8.74,16.39,2.19,3.28,3.28,4.37,1.09,412,2.19,10.93,52.46,2027.23,6.56,173.76,19.67,0,6.56,10.93,0,3.28,1.09,0,126.77,6.56,18.58,9.84,13.11,12.02
108-118,0,0,6.13,0,34.47,6.13,2.3,856.35,9.96,1.53,7.66,369.19,3.83,0,4.6,13.79,0.77,4.6,3.83,5.36,0,321.7,0.77,4.6,50.55,2265.72,4.6,115.66,26.81,0,6.13,6.13,0,0,0,0,75.83,13.79,6.89,6.89,7.66,13.79
120,3.92,0,3.92,1.96,47.03,3.92,0,799.59,7.84,1.96,5.88,352.76,7.84,0,5.88,19.6,0,1.96,0,3.92,0,284.17,3.92,11.76,66.63,2132.25,11.76,56.83,15.68,0,7.84,11.76,0,0,1.96,0,70.55,7.84,7.84,0,3.92,7.84
