stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.2,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.9,6.29,0,0,56.65,0,3.15,0,34.62,0,3.15,6.29,0,0,0,0,0
 14-21,0,0,0,2,196,11,0,5,0,0,0,10,1,0,0,0,2,0,0,0,1,53,0,0,27,365,1,0,122,1,0,3,3,0,204,14,358,0,0,0,0,0
 24-34,0,0,0,0,115.74,4.93,0,13.13,4.93,0.82,4.93,10.67,0,0,0,0.82,0,0,22.16,0,0.82,168.28,0.82,0,82.09,87.83,1.64,0.82,52.53,0,0,4.1,0,0.82,224.09,18.06,109.17,0,0,3.28,0,0
 36-46,0,0,0,0,40.28,1.61,0,12.09,9.67,0.81,29,3.22,0,0,0.81,0,0,0,37.06,0,0,361.75,0,0,78.15,77.34,0,0,15.31,0,0,1.61,0,0,170.8,0.81,32.23,0,0,0,0,0
 48-58,0,0,0,0,28.12,1.72,0,29.84,8.03,4.02,32.71,5.74,0.57,0,2.87,0,0,0,18.94,0.57,0,707.5,0,0,80.91,90.66,0.57,1.15,6.31,0,0.57,0.57,0,0,142.88,0,19.51,0,2.3,1.72,0,0.57
 60-70,0,0,0,0,9.82,1.96,0,62.82,2.94,1.96,24.54,10.8,0,0,1.96,0.98,0.98,0,11.78,1.96,0,1116.97,0,1.96,90.3,76.56,0,0,1.96,0,1.96,2.94,0.98,0.98,84.41,0,18.65,0,7.85,0.98,0.98,0.98
 72-82,0,0,0.98,0,15.71,4.91,0,108.96,4.91,3.93,49.08,11.78,1.96,0,10.8,1.96,0,0.98,8.83,1.96,1.96,1526.48,0,10.8,103.07,106.02,0.98,0,0,0.98,3.93,2.94,0,0,33.38,0,11.78,1.96,25.52,2.94,6.87,1.96
 84-94,0,0,0,0,21.24,1.06,0,172.05,4.25,1.06,31.86,11.68,2.12,1.06,3.19,3.19,3.19,3.19,6.37,1.06,0,1105.58,0,7.43,64.78,41.42,2.12,0,6.37,0,0,8.5,0,1.06,55.23,0,6.37,2.12,15.93,3.19,2.12,5.31
 96-106,0,0,0,0,19.67,3.28,1.09,108.19,3.28,8.74,28.41,16.39,6.56,0,9.84,1.09,1.09,0,2.19,3.28,0,1072.08,0,7.65,52.46,76.5,0,0,3.28,1.09,1.09,8.74,0,2.19,69.94,0,2.19,2.19,8.74,1.09,5.46,1.09
108-118,0,0,0.77,0,7.66,0.77,0.77,58.98,0.77,3.83,23.74,13.02,0.77,0,1.53,2.3,0.77,0.77,6.13,1.53,0,989.62,1.53,4.6,44.43,58.21,0,0,2.3,0,3.06,3.06,0,0,35.23,0,3.06,0.77,9.19,0.77,1.53,0.77
120,0,0,0,0,13.72,1.96,0,52.91,0,0,17.64,1.96,0,0,3.92,3.92,0,0,0,0,0,764.32,1.96,3.92,29.4,54.87,0,0,3.92,0,0,1.96,0,0,5.88,0,5.88,1.96,3.92,0,0,0
