stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,329.45,4467.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,122.59,1887.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,6.13,0,0,12.26,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,15.77,0,0,0,31.54,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,291.79,28.92,0,0,86.75,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,0,0,40.91,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,427.99,18.88,0,0,135.32,0,0,0,0,25.18,0,3.15,0,0,0,0,0,0
 14-21,0,1,0,1,56,26,0,22,0,0,0,13,4,2,1,1,2,0,0,0,0,35,0,0,32,318,7,1,8,6,0,8,1,49,6,1,75,123,0,0,5,0,2
 24-34,0,0.82,0.82,2.46,22.98,16.42,0,24.63,0,2.46,0,9.03,0.82,0,2.46,6.57,1.64,0.82,1.64,3.28,3.28,53.36,0.82,0,32.83,386.62,3.28,0,10.67,0,0,13.13,0,0,0.82,0.82,8.21,123.13,0,0,13.13,0,2.46
 36-46,0,0,0,0,5.64,4.03,0,46.73,0,0,2.42,34.64,0,0,1.61,0,0,0,2.42,3.22,2.42,55.59,0.81,0.81,21.75,311.79,3.22,1.61,4.03,0,0,16.92,0,0,0.81,0.81,0,107.96,0,0.81,8.86,0,2.42
 48-58,0,0,0,0,7.46,18.36,0,72.87,0.57,1.15,4.59,63.12,1.15,0,2.87,7.46,0,0,2.3,0,3.44,92.38,2.87,1.72,14.92,183.62,0.57,0,6.89,0,0,10.33,0,0,1.15,0,0,73.45,0,1.15,12.62,0,1.72
 60-70,0,0,0,0,12.76,21.59,0,91.28,1.96,2.94,3.93,75.58,0,0,0,5.89,1.96,1.96,0.98,1.96,0,123.67,0,1.96,14.72,147.23,0.98,0.98,5.89,0,0,8.83,0,0,0,0,0,37.3,0,0.98,10.8,2.94,0.98
 72-82,0,0,0.98,0,5.89,103.07,0,80.5,2.94,0.98,9.82,70.68,9.82,0.98,0,19.63,0.98,0.98,0.98,0.98,0.98,188.48,1.96,6.87,13.74,146.27,0.98,1.96,7.85,0,1.96,13.74,0,0,0.98,0,0,15.71,1.96,5.89,11.78,1.96,4.91
 84-94,0,0,0,0,19.12,80.71,0,59.47,0,7.43,5.31,45.67,4.25,0,1.06,23.36,4.25,3.19,5.31,2.12,7.43,100.89,2.12,6.37,8.5,84.96,3.19,0,4.25,0,0,21.24,0,0,0,0,0,8.5,1.06,6.37,15.93,3.19,1.06
 96-106,0,0,0,0,30.6,98.36,1.09,45.9,3.28,5.46,1.09,31.69,8.74,0,1.09,22.95,4.37,4.37,6.56,3.28,3.28,79.78,2.19,5.46,7.65,73.22,4.37,3.28,13.11,0,2.19,34.97,1.09,0,1.09,0,0,4.37,5.46,0,20.76,5.46,3.28
108-118,0,0,1.53,0,20.68,72.77,1.53,38.3,1.53,3.06,2.3,29.87,11.49,0,2.3,22.98,1.53,1.53,6.13,2.3,2.3,58.98,0.77,3.06,5.36,56.68,1.53,3.06,4.6,0,0.77,20.68,0,0,3.83,2.3,0,3.06,0.77,1.53,16.09,1.53,2.3
120,0,0,0,0,15.68,56.83,0,27.44,0,0,0,25.48,11.76,0,3.92,33.32,0,7.84,1.96,0,1.96,37.24,0,0,1.96,54.87,3.92,5.88,1.96,0,0,7.84,0,0,1.96,0,0,1.96,0,0,15.68,0,0
