stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,342.63,4032.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,171.63,2384.43,0,6.13,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,67.43,6.13,0,0,49.04,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,13.14,0,23.66,0,0,0,18.4,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,389.05,10.51,0,0,107.78,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,3.15,0,0,9.44,0,0,6.29,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,4,0,0,7,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,161,1,2,0,0,0,0,2,1,0,2,0,64,0,0,1,0,0
 24-34,0,0,1.64,0,4.93,0,0,25.45,0,0,0,3.28,0,0,0.82,0.82,0,0,0.82,0,22.16,11.49,0,0,4.1,375.95,0,23.8,0,0,0,1.64,0,0,0,0,0.82,114.1,0,0,1.64,0,0
 36-46,0.81,0,0.81,0,1.61,0,0,72.51,0.81,0,1.61,6.45,0,0,0,0.81,0,0,0,0,116.02,4.83,0.81,0,6.45,861.26,0,44.31,2.42,0,0,0,0.81,0.81,0,0,0,194.97,0,0,1.61,0,0
 48-58,0.57,0,1.72,0,4.59,1.15,0,179.03,1.15,1.15,1.15,25.82,0,0,0,1.72,0,0,0.57,0.57,101.56,17.79,1.72,0.57,6.31,1246.3,0,36.72,2.3,0,0.57,2.87,0,0,0.57,0.57,0,193.95,0,0,1.72,0,2.3
 60-70,0,0,1.96,0,2.94,0,0,554.56,3.93,0,0,106.99,1.96,0.98,1.96,0.98,0,2.94,0,0,69.69,31.41,0,0.98,1.96,2250.63,0,38.28,1.96,0,0,2.94,0,0,0.98,0,0,261.08,0,0.98,0.98,0,0.98
 72-82,0,0,0.98,0.98,13.74,3.93,0.98,839.32,0,0,2.94,218.91,2.94,0,1.96,3.93,0,1.96,1.96,2.94,63.81,71.66,0,1.96,3.93,2064.43,0,68.72,7.85,0,0,3.93,0,0,0,0,0,175.72,1.96,0.98,8.83,5.89,3.93
 84-94,0,0,5.31,0,23.36,1.06,0,432.25,0,3.19,0,159.31,1.06,0,1.06,5.31,2.12,2.12,1.06,1.06,114.7,45.67,0,3.19,5.31,1012.12,0,44.61,3.19,0,1.06,10.62,0,0,0,0,0,94.52,0,2.12,9.56,5.31,1.06
 96-106,0,0,0,0,14.21,3.28,0,416.37,2.19,1.09,2.19,171.58,2.19,0,3.28,9.84,3.28,4.37,0,4.37,69.94,46.99,1.09,2.19,2.19,885.21,0,71.04,13.11,0,2.19,10.93,1.09,0,0,1.09,0,45.9,1.09,1.09,10.93,2.19,3.28
108-118,0,0,0.77,0.77,14.55,0.77,3.83,314.81,0,0.77,1.53,156.26,2.3,0,0.77,6.13,0.77,3.83,1.53,0.77,104.94,39.06,0.77,2.3,2.3,1138.22,1.53,38.3,10.72,0,2.3,3.83,0.77,0,2.3,3.83,0,31.4,1.53,1.53,6.13,0.77,1.53
120,0,0,1.96,0,5.88,3.92,1.96,264.57,1.96,5.88,1.96,143.06,1.96,0,0,13.72,1.96,1.96,1.96,1.96,33.32,45.08,0,0,3.92,1246.42,0,35.28,9.8,0,3.92,0,0,0,0,0,0,35.28,0,0,5.88,3.92,1.96
