stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,144.96,1541.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,177.76,704.91,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,126.18,0,0,76.23,0,2.63,0,13.14,0,0,0,0,0,541.51,0,0,0,0,0,0,0,0,0,0,0,147.21,149.84,0,0,78.86,0,55.2,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,119.58,0,9.44,0,15.73,0,0,0,0,0,396.52,0,0,0,0,0,0,0,0,0,0,0,264.35,135.32,0,0,490.93,0,15.73,3.15,3.15,6.29,0,50.35,0,0,0,0,0,0
 14-21,1,0,6,25,232,44,0,40,0,1,0,6,19,130,9,10,3,1,0,9,7,84,0,0,144,154,227,0,4,5,0,17,2,364,2,249,2685,111,0,0,14,0,12
 24-34,0.82,0,3.28,4.93,80.44,7.39,0,114.1,9.03,10.67,4.1,1.64,2.46,9.03,21.34,35.3,18.88,0,0.82,12.31,45.15,82.09,4.1,0.82,64.85,300.43,30.37,9.85,6.57,0,0.82,36.12,0.82,4.93,4.93,50.07,422.74,114.1,0,0,93.58,0,67.31
 36-46,0,0,1.61,0.81,34.64,2.42,0,118.43,16.92,8.86,8.06,29.81,2.42,0,12.89,52.37,5.64,5.64,1.61,6.45,62.84,115.21,8.06,6.45,56.4,347.24,8.86,7.25,2.42,0,0.81,39.48,1.61,0.81,0.81,29.81,9.67,134.55,0,0,71.7,0,70.09
 48-58,0,0,0,0,17.21,2.3,0,137.71,16.07,6.31,20.66,80.91,2.3,2.3,14.92,54.51,4.02,14.92,1.72,4.02,47.63,123.94,7.46,20.08,65.41,281.16,4.59,6.89,8.03,0,4.59,28.69,0.57,0,1.15,13.77,0.57,135.42,0,4.02,59.1,1.15,100.42
 60-70,0,0,0,0,26.5,4.91,0,200.23,15.7,9.82,13.74,148.21,2.94,6.87,10.8,58.89,1.96,39.26,1.96,3.93,34.35,230.66,6.87,25.52,40.24,371.02,1.96,6.87,6.87,0,7.85,34.35,0.98,0,4.91,8.83,0,73.61,0,23.56,69.69,24.54,77.54
 72-82,0,0,2.94,0,32.39,17.67,0,237.56,30.43,5.89,18.65,186.52,16.69,0.98,21.6,93.26,7.85,51.05,8.83,6.87,37.3,377.94,14.72,38.28,39.27,378.92,0,10.8,18.65,0,7.85,12.76,0,0,4.91,2.94,0,52.03,5.89,35.34,143.32,62.83,79.51
 84-94,0,0,0,0,45.67,19.12,0,268.7,29.74,12.74,6.37,127.44,36.11,3.19,11.68,122.13,9.56,82.84,8.5,10.62,50.98,221.97,7.43,42.48,31.86,192.23,1.06,5.31,22.3,0,1.06,57.35,1.06,0,11.68,6.37,0,25.49,20.18,38.23,116.82,74.34,65.85
 96-106,0,0,4.37,0,74.31,21.86,1.09,259,36.06,20.76,9.84,134.42,84.15,1.09,21.86,162.83,6.56,79.78,27.32,20.76,40.44,301.63,2.19,52.46,26.23,240.43,1.09,10.93,26.23,0,12.02,37.16,0,0,7.65,6.56,0,16.39,45.9,34.97,151.91,118.03,72.13
108-118,0,0,0,0.77,65.11,12.26,1.53,271.92,41.36,16.09,12.26,115.66,137.11,0,13.02,127.15,9.96,100.34,9.96,16.85,45.96,233.62,4.6,36.77,24.51,211.41,2.3,8.43,18.38,0,6.89,39.83,0,0,3.06,10.72,0,10.72,48.26,13.79,133.28,58.98,75.06
120,0,0,0,1.96,68.59,15.68,0,143.06,33.32,13.72,5.88,92.11,137.18,0,15.68,117.59,13.72,66.63,9.8,9.8,19.6,203.82,7.84,23.52,9.8,213.62,0,11.76,15.68,0,7.84,33.32,0,0,0,3.92,0,17.64,21.56,17.64,150.9,94.07,39.2
