stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,1317.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,1238.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,12.26,0,0,24.52,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,60.46,15.77,0,89.38,0,0,99.89,0,0,0,0,0,57.83,0,0,0,0,0,0,0,0,0,0,0,941.08,47.32,0,0,425.85,0,7.89,5.26,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,40.91,0,138.47,0,22.03,97.56,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,1136.06,88.12,0,0,534.98,0,9.44,12.59,3.15,69.23,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,13,211,46,28,0,1,0,14,11,0,1,4,6,0,0,0,2,64,0,0,65,367,24,3,4,12,0,8,1,89,15,4,65,169,0,0,4,0,4
 24-34,0,0,0.82,5.75,86.19,5.75,120.67,0,7.39,4.93,34.48,4.1,0,0.82,19.7,13.13,0,6.57,2.46,4.1,142.01,3.28,1.64,96.86,882.42,10.67,8.21,22.16,0,1.64,39.4,0,0,4.93,1.64,27.91,256.11,0,0,36.94,0,8.21
 36-46,0,0,0,0,32.23,3.22,161.94,0,2.42,4.03,27.39,0.81,0,6.45,6.45,4.83,2.42,2.42,2.42,2.42,170.8,0.81,1.61,49.15,488.24,2.42,8.86,7.25,0,0,41.09,0,0,4.03,0.81,0.81,164.36,0,0,18.53,0,4.03
 48-58,0.57,0.57,1.15,0.57,32.13,1.15,222.64,0.57,7.46,12.05,63.12,1.72,0.57,2.87,16.07,2.3,1.72,7.46,1.15,3.44,281.74,0.57,10.9,51.07,350.02,1.72,8.03,13.2,0,1.15,22.38,0,0,1.15,1.15,0,94.1,0,2.3,26.97,0,5.16
 60-70,0,0,2.94,0,40.24,2.94,196.3,0.98,6.87,18.65,51.04,7.85,0,7.85,13.74,2.94,2.94,5.89,1.96,1.96,284.64,1.96,13.74,43.19,257.16,4.91,7.85,11.78,0,0.98,19.63,0,0,3.93,0.98,0,31.41,2.94,3.93,20.61,0,3.93
 72-82,0,0,2.94,0.98,43.19,10.8,248.36,0.98,3.93,25.52,109.95,23.56,0,9.82,29.45,8.83,1.96,8.83,0.98,0.98,456.47,4.91,16.69,49.08,304.32,0.98,14.72,21.6,0,7.85,24.54,0,0,4.91,0,0,28.47,5.89,14.72,38.28,13.74,3.93
 84-94,0,0,10.62,1.06,77.53,13.81,174.17,0,11.68,12.74,66.91,22.3,0,4.25,48.85,7.43,7.43,5.31,3.19,2.12,228.34,5.31,21.24,42.48,174.17,6.37,10.62,13.81,0,4.25,78.59,0,0,5.31,0,0,20.18,8.5,10.62,41.42,11.68,2.12
 96-106,0,0,5.46,0,84.15,15.3,137.7,2.19,9.84,14.21,56.83,18.58,0,14.21,65.57,7.65,9.84,14.21,1.09,2.19,199.99,0,5.46,25.14,132.23,2.19,15.3,18.58,0,5.46,79.78,0,0,7.65,1.09,0,10.93,15.3,14.21,48.09,12.02,7.65
108-118,0.77,0,2.3,1.53,73.53,9.19,107.23,0.77,13.79,6.13,52.09,16.85,0,2.3,52.09,6.89,12.26,7.66,8.43,4.6,174.64,4.6,5.36,37.53,181.53,6.13,15.32,19.15,0,3.06,41.36,0,0,2.3,0.77,0,6.89,7.66,3.06,39.06,7.66,7.66
120,0,0,0,0,96.03,3.92,82.31,0,5.88,5.88,64.67,21.56,0,5.88,82.31,5.88,5.88,5.88,1.96,1.96,166.58,1.96,9.8,47.03,192.06,7.84,13.72,9.8,0,7.84,74.47,0,0,1.96,0,0,1.96,5.88,1.96,21.56,7.84,3.92
