stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,553.47,8170.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,343.26,3953.61,0,6.13,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,85.81,12.26,0,0,30.65,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,5.26,0,2.63,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.7,5.26,0,0,63.09,0,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,160.5,3.15,0,0,50.35,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,1,0,1,46,8,41,0,2,0,32,4,0,1,2,2,0,0,0,0,52,0,0,41,651,3,1,9,17,0,8,1,26,10,0,14,254,0,0,3,0,0
 24-34,0,0,0.82,1.64,82.09,4.1,299.61,0,21.34,7.39,62.39,1.64,0,0.82,5.75,4.1,1.64,7.39,4.1,0.82,134.62,0.82,0,82.09,1389.71,1.64,12.31,11.49,0,0,34.48,0,0.82,13.13,0,13.13,363.64,0,0,20.52,0,7.39
 36-46,0,0,0.81,1.61,35.45,1.61,354.49,0,20.95,6.45,38.67,4.03,0,2.42,6.45,0.81,1.61,3.22,0.81,1.61,84.6,0,4.03,33.03,683.21,0.81,11.28,14.5,0,0,20.95,0.81,0.81,12.89,0,0,202.22,0,0,8.86,0,5.64
 48-58,0,0,0.57,0,23.53,1.15,363.79,0,17.79,14.35,55.09,4.02,0,2.3,4.59,4.02,1.72,4.59,2.3,1.72,107.88,0,5.16,23.53,323.63,1.72,14.92,10.33,0,0,12.62,0,0,1.72,0,0,91.23,0,0,10.9,0,3.44
 60-70,0,0,0.98,0,27.48,2.94,265.99,0,2.94,3.93,83.43,10.8,0,0.98,6.87,0,0,0.98,0.98,0,75.58,0.98,6.87,14.72,212.99,0.98,9.82,2.94,0,0.98,14.72,0,0,2.94,0,0,32.39,0.98,0,5.89,0.98,0.98
 72-82,0,0,4.91,0,35.34,3.93,187.5,0,6.87,11.78,102.09,13.74,0,1.96,7.85,6.87,2.94,5.89,0.98,0,121.73,0.98,7.85,16.69,219.89,1.96,20.61,14.72,0,0.98,8.83,0,0,0.98,0,0,19.63,2.94,0.98,18.65,1.96,4.91
 84-94,0,0,5.31,0,61.6,7.43,160.37,0,7.43,10.62,78.59,28.68,0,4.25,28.68,5.31,6.37,8.5,8.5,2.12,121.07,0,8.5,24.43,187.98,1.06,22.3,13.81,0,3.19,19.12,0,0,4.25,0,0,11.68,2.12,3.19,28.68,3.19,1.06
 96-106,0,0,4.37,0,43.71,7.65,102.73,0,5.46,5.46,80.87,17.49,0,8.74,25.14,12.02,0,8.74,3.28,1.09,91.8,0,4.37,6.56,160.65,3.28,29.51,15.3,1.09,1.09,28.41,0,0,1.09,1.09,0,10.93,4.37,5.46,31.69,3.28,1.09
108-118,0,0,3.83,2.3,52.85,11.49,107.23,1.53,9.96,8.43,91.92,12.26,0,2.3,17.62,4.6,3.83,5.36,4.6,1.53,67.4,1.53,1.53,26.04,216.77,3.06,26.04,10.72,0,0.77,19.92,0,0,1.53,0.77,0,6.89,6.13,1.53,19.92,0.77,0.77
120,0,0,3.92,0,29.4,11.76,76.43,3.92,1.96,3.92,76.43,5.88,0,1.96,23.52,7.84,3.92,1.96,3.92,1.96,54.87,0,1.96,15.68,188.14,3.92,13.72,15.68,0,1.96,11.76,0,0,1.96,0,0,13.72,0,1.96,21.56,1.96,1.96
