stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,303.09,5692.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,232.93,3518.41,0,6.13,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,116.46,6.13,0,0,30.65,0,61.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,49.95,49.95,0,78.86,0,0,0,118.29,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,1401.1,42.06,0,0,425.85,0,55.2,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,75.53,0,9.44,0,84.97,0,0,0,0,0,129.03,0,0,0,0,0,0,0,0,0,0,0,843.39,25.18,0,0,289.52,0,47.2,15.73,0,28.32,0,0,0,0,0,0,0,0
 14-21,1,0,0,17,240,260,0,39,0,0,0,43,8,99,3,3,48,0,1,5,4,90,9,0,73,755,16,6,13,24,0,882,11,197,37,6,138,394,0,0,19,0,1
 24-34,0,0.82,1.64,11.49,121.49,902.94,0,65.67,1.64,13.95,3.28,32.01,6.57,38.58,7.39,19.7,121.49,2.46,2.46,18.06,2.46,151.86,37.76,1.64,100.14,811.83,7.39,22.98,10.67,0,0.82,1648.28,2.46,0.82,64.03,4.1,26.27,320.95,0,0,78.8,0,3.28
 36-46,0,0,0.81,0,47.53,605.06,0,65.26,2.42,20.95,5.64,24.17,9.67,8.86,8.06,37.06,51.56,8.06,3.22,7.25,8.06,156.3,30.62,6.45,64.45,468.09,5.64,28.2,3.22,0,0.81,1574.28,2.42,0,45.12,4.83,0.81,184.5,0,0,32.23,0,16.11
 48-58,1.15,0,0.57,0.57,31.56,939.32,0,85.5,2.3,35,9.18,23.53,2.3,16.07,4.02,35,25.25,16.64,5.16,1.72,5.16,142.3,26.97,2.87,25.25,255.92,1.15,23.53,1.15,0,1.15,1183.76,1.15,0,24.1,2.87,0,102.71,0,0.57,16.07,0,17.21
 60-70,0,0,0.98,0,71.65,1016.86,0,86.37,0.98,37.3,9.82,55.95,2.94,5.89,3.93,43.19,29.45,30.43,11.78,1.96,8.83,178.64,20.61,9.82,27.48,227.71,0.98,28.46,7.85,0,3.93,892.2,0.98,0,19.63,3.93,0,68.71,0.98,5.89,28.46,0.98,28.46
 72-82,0,0,6.87,0.98,135.47,1022.89,3.93,117.8,3.93,30.43,22.58,267.99,25.52,1.96,9.82,64.79,76.57,56.94,24.54,8.83,3.93,380.88,17.67,18.65,45.16,291.55,1.96,44.17,23.56,0,4.91,803.98,0,0,27.49,0,0,66.75,5.89,19.63,64.79,23.56,34.36
 84-94,0,0,6.37,2.12,291,874.06,9.56,98.77,4.25,121.07,12.74,181.61,82.84,6.37,7.43,92.4,131.69,70.09,9.56,8.5,3.19,257.01,27.61,24.43,53.1,183.73,1.06,54.16,14.87,0,1.06,2420.38,0,0,71.16,3.19,0,58.41,18.05,12.74,69.03,22.3,31.86
 96-106,0,0,6.56,6.56,360.64,1019.63,9.84,126.77,9.84,86.33,14.21,309.28,131.14,0,17.49,131.14,184.69,86.33,27.32,30.6,3.28,309.28,44.81,21.86,39.34,272.12,4.37,86.33,39.34,1.09,7.65,1952.92,1.09,0,57.92,2.19,0,29.51,26.23,19.67,98.36,57.92,26.23
108-118,0,0,7.66,9.19,384.51,749.11,14.55,88.85,15.32,127.15,15.32,304.09,193.02,0,9.96,97.28,199.15,127.92,26.81,51.32,3.83,342.39,43.66,14.55,56.68,312.51,3.83,68.17,24.51,0,8.43,2032.87,0.77,0,62.04,3.83,0,26.81,38.3,6.89,77.36,28.34,38.3
120,1.96,0,3.92,3.92,301.81,944.62,5.88,86.23,9.8,88.19,29.4,256.73,127.39,0,15.68,119.55,82.31,70.55,19.6,47.03,0,262.61,25.48,5.88,72.51,297.89,3.92,52.91,43.12,0,5.88,942.66,0,0,47.03,0,0,27.44,9.8,13.72,86.23,25.48,25.48
