stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,13.14,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,44.69,15.77,0,0,18.4,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,0,0,0,0,18.88,0,0,0,0,0,37.76,0,0,0,0,0,0,0,0,0,0,0,226.58,3.15,0,0,44.06,0,3.15,0,0,6.29,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,0,38,7,0,23,0,0,0,4,0,1,1,0,0,0,0,1,2,12,0,0,5,371,3,0,2,1,0,1,3,24,3,5,26,55,0,0,2,0,0
 24-34,0,0,0,1.64,29.55,1.64,0,53.36,0.82,2.46,0.82,9.03,0.82,0,0.82,3.28,3.28,0,1.64,0.82,2.46,39.4,1.64,0,20.52,751.08,1.64,2.46,4.93,0,0,14.78,0,0,5.75,19.7,4.93,137.9,0,0,15.6,0,6.57
 36-46,0,0,0,0,8.06,1.61,0,72.51,0.81,0.81,3.22,33.03,0.81,0,0,0.81,0,0.81,1.61,0,0.81,41.89,0.81,0,14.5,483.4,0.81,6.45,2.42,0,0,9.67,0,0,1.61,11.28,0,77.34,0,0,13.7,0,1.61
 48-58,0,0,0.57,0,6.31,0.57,0,144.6,1.15,3.44,5.74,53.36,0.57,1.15,0.57,1.15,0,0,0.57,1.15,0,51.64,6.31,1.72,9.18,286.9,0.57,4.02,4.02,0,0.57,19.51,0,0,1.72,6.89,0,49.92,0,0.57,12.05,0,0.57
 60-70,0,0,0,0,11.78,0,0,246.36,3.93,3.93,0.98,54.97,2.94,0.98,0.98,1.96,0.98,0,0.98,0.98,0,61.84,0.98,0.98,5.89,330.77,0,8.83,3.93,0,1.96,39.26,0,0,0.98,0.98,0,26.5,0,0,6.87,0.98,1.96
 72-82,0,0,0,0,16.69,4.91,0.98,220.87,0.98,3.93,7.85,45.16,3.93,0,0,3.93,2.94,2.94,2.94,0.98,0,82.46,4.91,2.94,7.85,306.28,0,9.82,1.96,0,1.96,27.49,0.98,0,0,0.98,0,10.8,1.96,1.96,7.85,0,0.98
 84-94,0,0,1.06,0,28.68,5.31,3.19,152.93,0,5.31,8.5,26.55,11.68,0,1.06,9.56,1.06,1.06,5.31,7.43,0,53.1,6.37,4.25,9.56,152.93,3.19,2.12,5.31,0,1.06,70.09,0,0,3.19,0,0,8.5,1.06,1.06,9.56,1.06,0
 96-106,0,0,1.09,0,29.51,8.74,3.28,144.26,1.09,2.19,7.65,33.88,15.3,0,2.19,14.21,3.28,1.09,0,5.46,2.19,51.36,5.46,2.19,6.56,146.44,1.09,13.11,8.74,0,1.09,55.74,0,0,1.09,1.09,0,3.28,1.09,3.28,9.84,2.19,1.09
108-118,0,0,0,0,36,3.83,13.79,97.28,2.3,5.36,4.6,22.21,10.72,0,0.77,7.66,3.83,0.77,3.06,11.49,0.77,45.19,4.6,2.3,6.13,141.7,0.77,7.66,5.36,0,0.77,49.79,0,0,3.06,1.53,0,0.77,2.3,0,6.89,2.3,0.77
120,0,0,0,0,45.08,11.76,1.96,58.79,0,7.84,3.92,33.32,19.6,0,0,21.56,5.88,5.88,1.96,9.8,1.96,35.28,3.92,5.88,13.72,174.42,0,1.96,7.84,0,0,62.71,0,0,3.92,3.92,0,5.88,0,0,5.88,0,0
