stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,408.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,208.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,18.4,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.94,0,0,0,9.44,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,173,26,0,0,0,0,0,5,1,3,1,5,0,0,0,0,34,3,0,23,21,7,1,3,1,0,21,0,7,8,1,15,10,0,0,29,0,0
 24-34,0,0,0,0.82,93.58,3.28,9.03,0,9.03,3.28,0.82,3.28,0,12.31,3.28,23.8,0.82,2.46,0,3.28,62.39,4.93,0.82,27.91,35.3,2.46,0.82,1.64,0,0,46.79,0,0.82,6.57,0,1.64,9.85,0,0,39.4,0,2.46
 36-46,0,0,0,0,46.73,0,8.06,0,7.25,4.03,0,0.81,0,8.06,0,3.22,0.81,3.22,0,5.64,59.62,0,2.42,14.5,24.17,0,4.03,1.61,0,0,38.67,0,0,2.42,0,0,2.42,0,0,18.53,0,4.03
 48-58,0,0,0,0,21.23,1.15,2.3,0,7.46,13.77,1.72,0,0,6.31,0,3.44,0,2.3,0,4.02,90.66,0.57,1.15,18.94,16.07,0.57,0.57,2.87,0,0,21.23,0,0,0,0,0,3.44,0,0,15.49,0,4.59
 60-70,0,0,0,0,42.21,0,9.82,0,16.69,17.67,0.98,0.98,0,4.91,3.93,3.93,0,0,0,0.98,121.71,0.98,0.98,13.74,11.78,0.98,2.94,2.94,0,2.94,36.32,0,0,0,0,0,3.93,0,4.91,16.69,0.98,5.89
 72-82,0,0,0.98,0,33.38,0,12.76,0,8.83,29.45,1.96,5.89,0,3.93,9.82,3.93,1.96,3.93,2.94,0,145.29,1.96,5.89,14.72,19.63,0,0.98,1.96,0,2.94,49.08,0,0,2.94,0,0,2.94,0.98,5.89,40.25,9.82,2.94
 84-94,0,0,2.12,0,126.38,1.06,15.93,0,23.36,21.24,2.12,6.37,1.06,6.37,10.62,13.81,3.19,3.19,0,1.06,114.7,4.25,6.37,15.93,7.43,0,1.06,2.12,0,1.06,177.36,0,0,5.31,0,0,1.06,2.12,3.19,43.54,4.25,1.06
 96-106,0,0,0,0,101.63,4.37,14.21,0,24.04,13.11,8.74,10.93,0,6.56,15.3,10.93,1.09,2.19,2.19,1.09,109.28,2.19,7.65,6.56,14.21,3.28,4.37,0,0,6.56,181.41,0,0,0,0,0,1.09,2.19,6.56,41.53,3.28,3.28
108-118,0,0,1.53,0.77,130.98,0.77,25.28,0.77,29.11,13.79,4.6,9.96,0,0.77,9.19,12.26,3.06,0.77,0,0,84.26,4.6,5.36,11.49,16.85,0.77,3.06,3.83,0,3.06,121.02,0,0,1.53,0,0,1.53,2.3,3.83,34.47,2.3,3.06
120,0,0,1.96,0,99.95,0,11.76,1.96,15.68,9.8,1.96,9.8,0,3.92,13.72,11.76,0,0,0,0,52.91,1.96,11.76,7.84,5.88,1.96,0,1.96,0,1.96,103.87,0,0,1.96,0,0,0,1.96,1.96,21.56,5.88,0
