stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,593.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,459.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,15.77,0,0,0,31.54,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,184.01,13.14,0,0,78.86,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,12.59,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.29,6.29,0,0,62.94,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,10,4,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,4,0,0,3,82,3,0,0,1,0,4,19,0,1,15,26,0,0,2,0,0
 24-34,0,0,0,0,2.46,0,0,20.52,0,0,0.82,4.93,0.82,0,0,0,0,0,0,0,0,9.03,0,0,7.39,99.32,0,0.82,2.46,0,0,4.1,0,0,0,2.46,15.6,0,0,2.46,0,1.64
 36-46,0,0,0,0,3.22,0,0,21.75,0,0,0,11.28,0,0,0.81,0,0.81,0,0.81,0,0,20.14,0,0,3.22,132.13,0,0,0,0,0,3.22,0,0,0,0,29,0,0,2.42,0,0.81
 48-58,0,0,0,0,1.72,0.57,0,33.85,0,0,1.15,6.89,0,0,0.57,0,0,0.57,0,0,0,23.53,0,1.15,5.74,65.41,0,1.15,1.15,0,0,1.72,0,0,0,0,17.21,0,0.57,1.72,0,1.15
 60-70,0,0,0,0,0,1.96,0,30.43,0.98,0,1.96,11.78,1.96,0,0,0.98,0,0,0,1.96,0,19.63,0,0.98,0.98,69.69,0,1.96,0,0,0,1.96,0,0,0,0,4.91,0,0,4.91,0.98,0
 72-82,0,0,0.98,0,1.96,0.98,0,22.58,0,0,0.98,18.65,0.98,0,1.96,0.98,0.98,0,1.96,0,0,29.45,0.98,0,1.96,36.32,0,0,0.98,0,1.96,1.96,0,0,0,0,4.91,0.98,0,2.94,0,2.94
 84-94,0,0,0,0,2.12,2.12,1.06,20.18,0,2.12,3.19,9.56,2.12,1.06,0,1.06,0,1.06,1.06,1.06,1.06,15.93,2.12,0,2.12,27.61,4.25,1.06,1.06,0,0,14.87,0,1.06,0,0,6.37,1.06,1.06,2.12,1.06,0
 96-106,0,0,0,0,6.56,1.09,0,9.84,0,0,2.19,14.21,0,0,1.09,1.09,0,0,2.19,1.09,0,15.3,0,0,0,20.76,2.19,0,1.09,0,1.09,6.56,0,0,0,0,1.09,1.09,1.09,2.19,0,2.19
108-118,0,0,0,0,3.06,1.53,0,10.72,0,0.77,1.53,5.36,0.77,0,2.3,0,1.53,0.77,0,1.53,0,13.02,0,0,3.83,29.87,2.3,0.77,0.77,0,0,6.89,0,0,0,0,0,0.77,0,2.3,0.77,1.53
120,1.96,0,0,0,3.92,0,0,9.8,0,1.96,1.96,0,1.96,0,0,1.96,0,0,0,0,0,11.76,0,0,3.92,39.2,1.96,0,0,0,0,11.76,0,0,0,0,0,1.96,0,0,0,0
