stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,7,5,5,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,42,1,0,0,0,0,0,1,0,6,5,20,0,0,0,0,0
 24-34,0,0,10.67,1.64,4.1,0,0,4.1,0,0,0,1.64,0,0,1.64,0,0,0,0,0,0,0,0,0,0,307,0,14.78,2.46,0,0,2.46,0,0,0.82,0.82,64.85,0,0,1.64,0,0
 36-46,0,0,7.25,0,1.61,0,0,8.86,0,0,0,8.86,0,0,0.81,0,0,0,0,0,0.81,4.03,0,0,2.42,700.13,0,8.06,7.25,0,0,0,0,0,0,0,94.26,0,0,0.81,0,0
 48-58,0,0,6.31,0,4.02,0,0,63.69,1.15,0.57,1.15,12.05,1.15,0,2.3,0.57,0,1.15,0.57,1.15,1.72,23.53,0.57,0,6.89,943.34,0.57,5.74,8.61,0,0.57,4.59,0,0,0,0,97.55,0,0,2.87,0,0.57
 60-70,0,0,7.85,0,3.93,0,0,132.51,0,0.98,0,22.58,8.83,0,0,1.96,0,0,0,1.96,0,22.58,0,1.96,0.98,1427.13,0,2.94,6.87,0,0,2.94,0,0.98,0.98,0,111.89,0.98,0,0,0,2.94
 72-82,0,0,35.34,0,10.8,5.89,0,279.77,0.98,0,0.98,76.57,17.67,0,0,2.94,0.98,0.98,0,0.98,2.94,70.68,0.98,1.96,4.91,1618.76,0,4.91,25.52,0,0,2.94,0,0,0.98,0,80.5,18.65,0,3.93,0,4.91
 84-94,0,0,29.74,0,11.68,1.06,1.06,172.05,0,1.06,0,26.55,31.86,0,0,3.19,0,1.06,1.06,0,0,23.36,0,0,1.06,763.6,0,10.62,15.93,0,0,5.31,0,1.06,0,0,45.67,77.53,0,2.12,1.06,2.12
 96-106,0,0,34.97,0,27.32,3.28,4.37,170.48,1.09,1.09,2.19,36.06,21.86,0,1.09,3.28,1.09,2.19,1.09,0,0,31.69,0,1.09,1.09,657.89,2.19,7.65,24.04,0,0,4.37,0,0,0,0,17.49,97.26,0,1.09,0,2.19
108-118,0,0,31.4,0,8.43,3.06,0.77,97.28,0.77,0.77,0.77,36,13.02,0,0,2.3,0,0,0,0.77,0,16.09,0.77,0.77,3.83,864.01,0.77,9.96,19.92,0,0.77,3.83,0,0,0,0,13.79,90.38,0.77,0.77,0.77,0
120,1.96,0,15.68,0,21.56,1.96,0,80.35,0,1.96,1.96,31.36,7.84,0,1.96,0,0,1.96,1.96,0,0,17.64,0,0,3.92,950.5,1.96,3.92,19.6,0,0,1.96,0,0,0,0,11.76,41.16,0,0,0,0
