stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,1713.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,612.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,6.13,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.06,23.66,0,84.12,0,0,97.26,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,680.84,86.75,0,0,339.1,0,2.63,23.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,53.5,0,110.14,0,15.73,173.08,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,1888.18,135.32,0,0,405.96,0,0,18.88,9.44,84.97,0,3.15,9.44,0,0,0,0,0
 14-21,0,0,2,7,138,30,26,0,0,0,19,6,1,2,2,1,0,0,0,0,48,0,0,41,377,26,3,8,9,0,2,5,33,26,1,43,233,0,0,14,0,1
 24-34,0,0,2.46,3.28,52.53,3.28,60.74,0,2.46,1.64,27.09,0,0,7.39,1.64,1.64,0.82,3.28,4.1,3.28,69.77,0.82,0,29.55,1103.23,6.57,29.55,8.21,0,0,13.95,0,0,15.6,1.64,7.39,359.53,0,0,45.97,0,6.57
 36-46,0,0,0.81,0.81,16.92,1.61,152.27,0,4.83,0,48.34,1.61,0,4.83,1.61,1.61,0,0.81,1.61,12.89,84.6,1.61,2.42,23.36,2040.76,4.03,24.17,5.64,0,0,12.09,0.81,0,6.45,0,0,493.07,0,0,22.56,0,3.22
 48-58,0,0,0,0,16.64,0,446.99,3.44,6.89,2.3,107.88,1.15,2.87,3.44,4.59,0,1.72,2.87,0.57,9.75,118.78,1.15,4.59,21.8,2536.22,1.15,20.66,5.16,0,0.57,10.33,0,0,3.44,0,0,457.32,0,0.57,18.36,0,14.35
 60-70,0.98,0,0.98,0,19.63,0.98,792.09,0.98,9.82,5.89,120.73,0.98,0.98,1.96,1.96,2.94,4.91,2.94,0,3.93,124.65,0,6.87,14.72,3068.24,0.98,23.56,6.87,0,1.96,15.7,0,0,1.96,0,0,403.41,0,1.96,23.56,0,11.78
 72-82,0,0,0.98,0.98,27.49,3.93,910,0,9.82,15.71,157.07,15.71,0.98,3.93,8.83,0.98,5.89,6.87,0.98,0,199.28,1.96,13.74,16.69,2540.54,1.96,42.21,24.54,0,3.93,8.83,0,0,0,0.98,0,217.93,0.98,10.8,50.06,3.93,13.74
 84-94,0,0,4.25,1.06,52.04,3.19,617.04,3.19,6.37,8.5,99.83,11.68,1.06,4.25,9.56,2.12,12.74,6.37,5.31,7.43,137,1.06,13.81,13.81,1174.61,7.43,32.92,18.05,0,0,10.62,0,0,2.12,0,0,120.01,2.12,4.25,30.8,10.62,10.62
 96-106,0,0,2.19,0,38.25,6.56,460.09,2.19,8.74,7.65,112.56,17.49,0,4.37,17.49,4.37,4.37,15.3,4.37,2.19,118.03,2.19,13.11,13.11,1009.79,1.09,42.62,26.23,0,1.09,13.11,0,0,10.93,0,0,50.27,3.28,5.46,36.06,6.56,12.02
108-118,0,0,1.53,0.77,46.72,3.06,339.32,0,10.72,3.06,85.02,13.02,0,3.06,11.49,3.83,7.66,5.36,2.3,4.6,117.19,2.3,6.13,8.43,1183.41,4.6,30.64,13.02,0,1.53,7.66,0,0,4.6,0.77,0,38.3,3.83,4.6,31.4,6.13,9.19
120,0,0,1.96,0,35.28,1.96,248.89,0,5.88,5.88,68.59,13.72,0,3.92,11.76,5.88,7.84,11.76,3.92,1.96,76.43,0,1.96,9.8,1166.07,3.92,23.52,15.68,0,1.96,11.76,0,0,0,0,0,52.91,3.92,0,21.56,7.84,3.92
