stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,593.01,11807.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.52,0,0,0,0,0,0,0,0,0,0,0
  5-6,894.93,11885.36,0,24.52,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,257.44,24.52,0,0,165.5,0,251.32,0,0,0,0,0,0,0,0,0,0,0
  7-9,278.64,265.5,0,452.14,0,2.63,0,1140.86,0,0,0,0,0,375.91,0,0,0,0,0,0,0,0,0,0,0,8388.22,249.73,0,0,3049.31,0,18.4,18.4,0,5.26,0,0,0,0,0,0,0,0
 10-12,6.29,308.4,0,330.43,0,47.2,0,906.33,0,0,0,0,0,201.41,0,0,0,0,0,3.15,0,0,0,0,3.15,6907.6,213.99,0,0,2715.83,0,25.18,34.62,37.76,302.11,0,37.76,15.73,0,0,0,0,0
 14-21,1,3,4,41,932,341,0,577,0,1,0,55,24,36,6,9,31,0,0,4,24,312,0,0,286,4266,125,13,72,143,0,53,7,841,50,82,1671,1248,0,0,27,0,16
 24-34,0.82,0,3.28,26.27,257.75,73.06,0,885.7,47.61,7.39,5.75,73.06,11.49,4.93,5.75,33.66,33.66,13.95,21.34,13.95,58.28,548.33,6.57,0.82,187.16,4183.9,19.7,67.31,59.1,0.82,0,128.87,0.82,4.1,19.7,25.45,413.71,896.37,0,0,95.22,0,59.92
 36-46,0,0,2.42,4.83,87.82,7.25,0,1131.16,47.53,8.06,17.72,150.66,13.7,0.81,10.47,50.76,7.25,16.11,19.34,10.47,36.26,477.76,5.64,6.45,170.8,4523.83,6.45,41.89,32.23,0,0.81,70.09,2.42,2.42,13.7,12.89,16.11,945.86,0,0,45.12,0,29
 48-58,1.15,0,3.44,2.87,119.35,8.61,0,1656,33.28,16.64,34.43,311,22.38,2.3,13.2,39.02,14.92,29.84,18.36,13.2,14.35,716.68,6.31,26.97,194.52,3699.89,5.16,29.84,30.99,0.57,1.72,82.63,0.57,0.57,10.33,10.9,0,692.01,0,0,65.41,0.57,28.12
 60-70,0.98,0,3.93,0,80.48,13.74,0,1637.18,31.41,15.7,22.58,258.14,29.45,1.96,9.82,26.5,12.76,22.58,13.74,17.67,7.85,560.45,2.94,31.41,86.37,3241.97,6.87,18.65,23.56,0,2.94,58.89,0,0,9.82,3.93,0,314.09,1.96,7.85,42.21,7.85,17.67
 72-82,0,0,14.72,0,123.69,36.32,2.94,1084.74,19.63,6.87,38.28,259.16,79.51,0,15.71,66.75,10.8,24.54,15.71,17.67,7.85,608.63,8.83,29.45,122.71,2076.21,5.89,27.49,34.36,0,3.93,80.5,0,0,9.82,2.94,0,132.52,8.83,28.47,65.77,15.71,11.78
 84-94,0,0,4.25,1.06,143.38,29.74,9.56,716.88,11.68,25.49,23.36,161.43,66.91,1.06,6.37,64.78,31.86,32.92,23.36,18.05,8.5,413.13,7.43,28.68,89.21,930.34,8.5,27.61,31.86,0,2.12,255.95,0,0,13.81,2.12,0,53.1,18.05,21.24,71.16,16.99,9.56
 96-106,0,0,8.74,1.09,160.65,39.34,13.11,449.16,14.21,12.02,20.76,156.28,66.66,0,12.02,86.33,32.79,22.95,27.32,21.86,8.74,301.63,7.65,15.3,103.82,720.19,6.56,27.32,25.14,0,3.28,225.13,0,0,13.11,1.09,0,20.76,21.86,14.21,75.41,25.14,12.02
108-118,0,0,5.36,3.06,147.06,46.72,16.09,329.36,11.49,25.28,18.38,120.26,49.02,0,3.83,65.87,13.79,23.74,16.85,19.15,3.83,217.53,7.66,9.96,85.79,836.43,6.13,28.34,17.62,0,4.6,186.13,0,0,8.43,6.13,0,13.79,9.96,3.83,49.79,9.19,15.32
120,0,0,1.96,0,150.9,48.99,5.88,268.49,5.88,23.52,23.52,109.75,47.03,0,7.84,97.99,9.8,17.64,3.92,3.92,1.96,194.02,1.96,13.72,99.95,701.6,1.96,29.4,15.68,0,1.96,176.38,0,0,7.84,0,0,27.44,9.8,3.92,37.24,5.88,0
