stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.65,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,2052,1,0,7,0,26,0,1,0,4,0,5,14,0,0,0,0,2,14,0,0,14,0,0,1,0,0,5,2,1,1,1,5,0,0,1,0,0
 24-34,0.82,0,0,0,1608.06,0,0,8.21,0,129.7,0,0,0,0,0,22.98,0.82,0,1.64,0.82,0,6.57,28.73,0,2.46,83.73,0,1.64,0,0,0,6.57,0,0.82,0.82,0,15.6,0,0,3.28,0,0
 36-46,0,0,0.81,0,831.45,0,0,11.28,0,143.41,0,2.42,0,0,0,20.95,2.42,0,0.81,0,0,6.45,12.89,0,2.42,48.34,0.81,4.03,0,0,0,8.86,0,0,0,0.81,16.92,0,0,0.81,0,0
 48-58,0,0,0,0,706.35,0,0,25.25,0.57,220.34,0.57,3.44,0,0,0,9.75,0,0,0.57,0.57,0.57,10.9,11.48,0,0.57,49.35,0,1.72,0.57,0,0,2.87,0,0,0,0,12.05,0,0,0.57,0,1.15
 60-70,0,0,0,0,720.44,0.98,0,21.59,1.96,196.3,0.98,3.93,0,0,0,4.91,0.98,0,0,0,0,8.83,12.76,0.98,4.91,38.28,0,1.96,0,0,0,8.83,0,2.94,0,0,7.85,1.96,0,0,0.98,1.96
 72-82,0,0,0.98,0,879.57,0.98,0,17.67,0,214,0.98,5.89,1.96,0,0.98,10.8,3.93,0,0.98,0,0,7.85,11.78,0,1.96,46.14,0.98,8.83,0.98,0,0,17.67,0,0,0,0,2.94,3.93,0,1.96,0.98,0
 84-94,0,0,0,0,1675.9,1.06,0,18.05,1.06,403.57,0,4.25,8.5,0,0,10.62,14.87,2.12,1.06,0,0,12.74,23.36,0,0,19.12,0,3.19,0,0,0,11.68,0,1.06,0,0,0,11.68,0,1.06,4.25,0
 96-106,0,0,0,0,2040.34,4.37,0,20.76,1.09,432.77,2.19,7.65,24.04,0,0,8.74,18.58,0,1.09,1.09,0,14.21,30.6,4.37,1.09,42.62,0,17.49,0,0,0,29.51,0,0,0,0,4.37,13.11,0,6.56,2.19,0
108-118,0,0,0.77,0,2028.27,1.53,0.77,11.49,0,546.9,1.53,3.83,38.3,0,0,16.09,17.62,0,0,0.77,0,16.85,13.79,0,3.06,35.23,0,13.79,0,0,0,12.26,0,2.3,0,0,1.53,21.45,0.77,1.53,3.06,0
120,1.96,0,0,0,1352.25,1.96,0,5.88,0,327.28,1.96,3.92,17.64,0,0,9.8,9.8,1.96,1.96,0,0,1.96,17.64,1.96,0,39.2,0,3.92,1.96,0,1.96,17.64,0,0,0,0,0,7.84,0,3.92,0,0
