stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,224.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,91.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,0,0,15.77,0,0,0,28.92,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,189.27,18.4,0,0,89.38,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,31.47,0,3.15,0,31.47,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,327.28,91.26,0,0,242.32,0,6.29,3.15,25.18,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,5,195,15,0,19,0,5,0,9,6,3,2,0,0,0,0,1,3,54,1,0,51,153,134,0,7,10,0,4,51,2,2,77,150,0,0,2,0,0
 24-34,0.82,0,0,3.28,164.17,1.64,0,49.25,1.64,29.55,6.57,22.98,4.93,0,6.57,0,1.64,1.64,2.46,2.46,4.1,187.16,0.82,0,133.8,328.34,82.09,0,4.93,0.82,0,13.95,0.82,4.1,2.46,32.83,137.08,0,0,21.34,0,0.82
 36-46,0,0,0,1.61,62.84,1.61,0,26.59,0.81,20.95,32.23,33.84,0.81,0,6.45,0,0,0.81,1.61,1.61,0.81,226.39,1.61,3.22,103.13,199,77.34,1.61,9.67,0,0.81,25.78,0.81,0,1.61,0.81,91.04,0,0,10.47,0,3.22
 48-58,0,0,0,0.57,51.64,0,0,38.44,0,22.95,35.58,60.82,1.15,0,5.16,0,0.57,2.3,1.72,0,1.15,370.68,0.57,5.16,85.5,143.45,51.07,0,16.07,0,1.15,17.79,0,0,0,0,76.32,0,1.15,12.62,1.15,4.59
 60-70,0,0,0,0,43.19,0,0,45.15,1.96,20.61,37.3,114.84,2.94,0,1.96,0.98,0.98,3.93,3.93,0,0,585.97,1.96,9.82,49.08,114.84,39.26,0.98,20.61,0,1.96,10.8,0,2.94,0.98,0,32.39,0,12.76,7.85,7.85,0.98
 72-82,0,0,0,0,37.3,0,0.98,44.17,0.98,8.83,42.21,120.74,0,0,1.96,0,0.98,0.98,7.85,0,1.96,717.59,7.85,17.67,75.59,115.84,35.34,1.96,28.47,0,2.94,18.65,0,0.98,0,0,24.54,1.96,13.74,20.61,16.69,1.96
 84-94,0,0,0,0,76.47,2.12,4.25,59.47,0,25.49,33.99,80.71,6.37,0,2.12,1.06,4.25,8.5,2.12,1.06,5.31,514.03,5.31,16.99,40.36,70.09,53.1,2.12,23.36,0,1.06,20.18,0,1.06,0,0,24.43,1.06,12.74,16.99,14.87,1.06
 96-106,0,0,0,0,67.76,0,6.56,53.55,2.19,27.32,25.14,78.68,5.46,0,8.74,2.19,1.09,3.28,4.37,1.09,2.19,380.31,8.74,10.93,38.25,92.89,27.32,0,24.04,0,1.09,26.23,0,1.09,1.09,0,8.74,0,10.93,17.49,17.49,7.65
108-118,0,0,1.53,0.77,87.32,1.53,26.81,34.47,3.06,32.17,19.15,88.09,11.49,0,4.6,0.77,0,6.13,8.43,0,4.6,292.6,3.83,3.06,34.47,75.06,20.68,1.53,16.85,0,2.3,14.55,0,0.77,0.77,0,9.96,2.3,6.13,13.79,8.43,8.43
120,1.96,0,1.96,0,82.31,1.96,5.88,41.16,3.92,17.64,15.68,60.75,5.88,0,11.76,1.96,3.92,1.96,1.96,0,0,209.7,1.96,5.88,17.64,74.47,37.24,0,17.64,0,1.96,19.6,0,0,1.96,0,3.92,0,0,7.84,3.92,3.92
