stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,26.29,2.63,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,3.15,0,0,18.88,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,8,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,1,24,0,0,1,1,0,5,9,1,0,11,20,0,0,0,0,1
 24-34,0,0,0,0.82,7.39,0.82,0,9.85,0,0.82,0,1.64,0,0,1.64,0.82,3.28,0,1.64,0,0,4.1,0,0,6.57,96.04,1.64,2.46,0.82,0,0,19.7,0,0.82,0,2.46,22.98,0,0,4.93,0,0.82
 36-46,0,0,0,0,2.42,0,0,9.67,0,0.81,0,3.22,0,0,1.61,0.81,0,0,0,0,0,13.7,0,0,5.64,99.1,1.61,1.61,0.81,0,0,12.89,0,0.81,0,0,20.95,0,0,0.81,0,0.81
 48-58,0,0,0,0,2.3,0,0,26.4,0.57,0.57,0,6.89,0,0.57,0,0,0.57,0,0,0,0,10.33,0,1.15,0.57,78.04,0.57,2.3,1.72,0,0,9.75,0,0.57,0.57,0,20.66,0,0,2.87,0,0.57
 60-70,0,0,0,0,4.91,0.98,0,51.04,0,2.94,2.94,17.67,1.96,0.98,0.98,1.96,0.98,0,0,0,0,32.39,0.98,0.98,4.91,90.3,2.94,2.94,0.98,0,0.98,24.54,0,0.98,0,0,13.74,0.98,0,1.96,0,0
 72-82,0,0,1.96,0,5.89,13.74,0,79.51,0,0,0.98,29.45,0.98,0,0.98,3.93,1.96,0,3.93,0,0,46.14,4.91,0.98,2.94,139.4,0.98,9.82,1.96,0,0,21.6,0,0,0,0,13.74,0.98,2.94,4.91,1.96,0
 84-94,0,0,0,0,8.5,4.25,0,49.92,0,2.12,1.06,10.62,3.19,0,0,5.31,4.25,1.06,1.06,0,1.06,36.11,1.06,0,9.56,65.85,2.12,1.06,2.12,0,1.06,56.29,0,2.12,0,0,8.5,1.06,2.12,7.43,2.12,0
 96-106,0,0,1.09,0,14.21,9.84,1.09,42.62,2.19,4.37,1.09,20.76,5.46,0,0,6.56,3.28,1.09,3.28,1.09,0,30.6,2.19,4.37,2.19,83.06,4.37,3.28,7.65,0,1.09,49.18,0,1.09,1.09,0,7.65,2.19,3.28,3.28,1.09,3.28
108-118,0,0,0.77,0,13.79,4.6,2.3,46.72,1.53,4.6,3.06,19.15,7.66,0,0.77,6.13,3.06,3.83,1.53,0,0.77,34.47,5.36,2.3,2.3,80.43,1.53,3.06,3.06,0,1.53,42.89,0,0.77,1.53,0,3.83,3.83,0.77,6.13,0,2.3
120,0,0,0,0,41.16,9.8,0,29.4,0,9.8,3.92,23.52,9.8,0,1.96,13.72,3.92,3.92,1.96,1.96,0,33.32,1.96,0,7.84,94.07,1.96,5.88,7.84,0,0,58.79,0,0,0,0,7.84,1.96,1.96,3.92,0,0
