stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1238.73,17697.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.9,0,0,0,0,0,0,0,0,0,0,0
  5-6,778.46,8281.14,0,24.52,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,251.32,18.39,0,0,110.33,0,165.5,0,0,0,0,0,0,0,0,0,0,0
  7-9,197.15,141.95,0,378.53,0,2.63,0,617.75,0,0,0,0,0,283.9,0,0,0,0,0,0,0,0,0,0,0,5459.84,278.64,0,0,2045.14,0,13.14,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,138.47,0,377.64,0,40.91,0,516.1,0,0,0,0,0,169.94,0,0,0,0,0,0,0,0,0,0,0,4862.07,258.05,0,0,2004.62,0,15.73,22.03,15.73,204.55,0,40.91,15.73,0,0,0,0,0
 14-21,0,0,2,28,549,125,0,147,0,4,0,50,27,26,10,7,8,1,0,0,10,175,0,0,156,1945,95,16,28,55,0,15,5,212,37,24,415,796,0,0,37,0,4
 24-34,0,0,8.21,15.6,163.35,18.88,0,372.67,0,17.24,4.93,77.16,4.1,0.82,15.6,22.16,10.67,1.64,10.67,3.28,22.16,351.33,3.28,0.82,139.55,4212.63,36.12,25.45,28.73,0.82,0.82,50.89,0.82,0,9.03,8.21,55.82,1044.95,0,0,129.7,0,20.52
 36-46,0,0,1.61,0.81,67.68,10.47,0,836.28,2.42,7.25,15.31,207.06,5.64,0.81,14.5,24.98,2.42,6.45,10.47,3.22,21.75,478.57,4.83,8.86,112.79,6095.69,14.5,35.45,14.5,0,1.61,49.95,0.81,0,6.45,4.83,1.61,1368.83,0,1.61,78.96,0,17.72
 48-58,1.15,0,0.57,0,56.23,9.75,0,1506.81,5.74,9.18,22.95,412.57,4.59,13.2,21.23,20.08,2.3,10.9,9.18,3.44,21.23,592.74,4.59,18.94,85.5,5577.38,10.33,15.49,14.35,0,3.44,34.43,0,0,8.61,2.3,0,1131.54,0,4.59,82.05,0,26.97
 60-70,0,0,1.96,0,64.78,14.72,0,2262.41,6.87,11.78,32.39,484.87,12.76,2.94,12.76,38.28,6.87,27.48,4.91,2.94,13.74,719.46,5.89,26.5,61.84,5520.08,5.89,15.7,10.8,0,7.85,42.21,0,0,5.89,1.96,0,722.4,1.96,17.67,72.63,6.87,21.59
 72-82,0,0,9.82,0.98,86.39,52.03,0.98,1976.09,2.94,11.78,24.54,514.39,32.39,2.94,18.65,51.05,3.93,27.49,10.8,4.91,8.83,760.79,11.78,31.41,69.7,4125.92,3.93,22.58,20.61,0,5.89,47.12,0.98,0,12.76,0,0,305.3,5.89,22.58,116.82,15.71,23.56
 84-94,0,0,12.74,0,121.07,48.85,3.19,1145.94,8.5,12.74,21.24,377.02,49.92,7.43,12.74,81.78,12.74,46.73,11.68,9.56,19.12,464.11,6.37,35.05,45.67,1977.51,7.43,18.05,30.8,0,0,111.51,0,0,28.68,2.12,0,183.73,8.5,19.12,89.21,16.99,14.87
 96-106,0,0,12.02,0,116.93,52.46,7.65,810.89,6.56,17.49,16.39,370.48,49.18,1.09,17.49,86.33,9.84,30.6,18.58,14.21,15.3,412,8.74,16.39,44.81,1548.56,4.37,27.32,33.88,0,5.46,85.24,0,0,16.39,1.09,0,73.22,5.46,8.74,92.89,15.3,25.14
108-118,0,0,3.06,2.3,111.06,29.11,30.64,665.62,7.66,19.92,13.79,291.07,48.26,0,6.13,79.66,11.49,45.96,10.72,29.87,16.85,323.24,5.36,13.02,48.26,1779.33,6.13,16.85,19.92,0,5.36,89.62,0,0,9.19,5.36,0,49.79,10.72,8.43,72.77,13.02,31.4
120,0,0,0,1.96,139.14,41.16,13.72,554.62,11.76,31.36,25.48,244.97,54.87,0,3.92,70.55,5.88,19.6,3.92,21.56,7.84,237.13,5.88,17.64,52.91,1724.61,19.6,15.68,15.68,0,7.84,76.43,1.96,0,13.72,0,0,41.16,5.88,3.92,56.83,1.96,9.8
