stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.43,15.77,0,7.89,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,23.66,42.06,0,0,299.67,0,0,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,88.12,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,311.55,393.37,0,0,352.46,0,0,6.29,47.2,0,3.15,3.15,0,0,0,0,0
 14-21,2,0,0,135,64,18,0,5,0,0,0,157,64,6,2,0,0,0,0,1,0,100,0,0,78,370,666,1,4,16,0,3,153,51,112,497,870,0,0,4,0,0
 24-34,0.82,0,0,45.97,27.09,4.1,0,29.55,1.64,0.82,4.93,174.84,9.03,1.64,0.82,0.82,3.28,0,0,4.1,0,100.14,0,0,181.41,416.17,334.91,3.28,0,0,0.82,15.6,1.64,2.46,7.39,119.84,536.84,0,0,9.03,0,0
 36-46,0.81,0,0,2.42,6.45,1.61,0,19.34,0.81,2.42,4.03,83.79,3.22,0,0.81,0,0,0,0,1.61,0.81,78.96,0,2.42,135.35,214.31,298.9,0.81,1.61,0,0.81,8.86,0,1.61,0.81,1.61,237.67,0,0,4.03,0,1.61
 48-58,1.72,0,0,0.57,2.87,0,0,36.72,0,1.72,6.31,58.53,0.57,0,0,1.15,1.15,0,0,0.57,1.15,109.02,1.15,2.87,78.04,114.19,224.93,1.15,0.57,0,0.57,3.44,0,1.15,1.72,0,157.8,0,0,1.72,1.72,0.57
 60-70,2.94,0,0,0,0,0,0,23.56,0,0.98,0,42.21,2.94,0,0,0,0,0,0,0,0,102.08,0,5.89,26.5,49.08,163.91,0.98,0,0,2.94,1.96,0,0,0,0,54.97,0,4.91,0,0.98,0.98
 72-82,0,0,0.98,0,0.98,2.94,1.96,23.56,0.98,0,3.93,45.16,3.93,0.98,1.96,1.96,0,0,0,1.96,0.98,141.36,0,4.91,30.43,37.3,109.95,0,1.96,0,6.87,2.94,0,0.98,0,0,46.14,0,9.82,0.98,0.98,0
 84-94,2.12,0,0,0,1.06,1.06,4.25,16.99,0,0,0,24.43,5.31,0,1.06,0,0,0,0,3.19,0,91.34,0,2.12,18.05,19.12,173.11,1.06,0,0,5.31,2.12,0,0,0,0,47.79,0,9.56,1.06,4.25,0
 96-106,1.09,0,0,0,3.28,2.19,1.09,17.49,2.19,1.09,1.09,18.58,2.19,0,1.09,0,0,0,1.09,4.37,0,61.2,0,1.09,8.74,26.23,131.14,1.09,1.09,0,7.65,6.56,0,1.09,0,0,55.74,0,6.56,0,1.09,0
108-118,3.06,0,0,1.53,1.53,0,9.96,12.26,0,2.3,1.53,14.55,12.26,0,0.77,0,0,0.77,0,3.83,0,59.75,0.77,0.77,9.96,18.38,151.66,0,2.3,0,7.66,3.83,0,0,0,0,28.34,0.77,9.19,0.77,0,0
120,5.88,0,0,0,3.92,1.96,1.96,15.68,0,0,0,9.8,0,1.96,0,0,1.96,0,0,1.96,0,56.83,0,0,9.8,21.56,233.21,0,0,0,11.76,0,0,0,0,0,19.6,0,3.92,0,0,0
