stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,343.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,15.77,0,0,0,23.66,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,139.32,2.63,0,0,128.81,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,15.73,0,0,0,18.88,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,320.99,15.73,0,0,141.61,0,0,0,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,5,304,6,0,7,0,0,0,11,1,1,2,7,0,0,0,0,0,44,0,0,34,289,22,0,9,7,0,43,74,1,1,60,149,0,0,6,0,0
 24-34,0,0,0,0.82,109.17,0.82,0,18.88,0,3.28,1.64,6.57,0.82,0,0.82,8.21,0,0.82,4.1,0,4.1,85.37,0.82,0,51.71,428.49,2.46,2.46,10.67,0,0.82,72.24,0,0.82,0.82,4.93,122.31,0,0,7.39,0,2.46
 36-46,0,0,0,0,43.51,0.81,0,44.31,0.81,11.28,0,26.59,1.61,0,3.22,18.53,0.81,0.81,4.03,1.61,0,97.49,1.61,1.61,37.06,385.92,3.22,4.03,5.64,0,0,48.34,0,0,0,0,111.18,0,0,6.45,0,4.83
 48-58,0,0,0,0,17.79,0,0,57.95,0.57,8.03,4.02,39.59,0,0,1.72,12.62,0.57,0,3.44,0.57,1.15,129.11,0.57,4.59,21.23,198.54,0.57,1.72,4.59,0,0,21.23,0,0.57,0,0,84.92,0,0,2.3,0,4.02
 60-70,0,0,0,0,17.67,0,0,54.97,0,5.89,4.91,46.13,0.98,0,1.96,24.54,0,0.98,1.96,1.96,0,163.91,0,7.85,20.61,150.17,0.98,1.96,9.82,0,0.98,15.7,0,0,0,0,27.48,0.98,0.98,2.94,0,5.89
 72-82,0,0,3.93,0,28.47,1.96,0.98,23.56,0,4.91,4.91,64.79,5.89,0,0.98,35.34,0.98,4.91,0.98,0,1.96,225.78,0.98,12.76,21.6,121.73,0.98,4.91,12.76,0,2.94,24.54,0,0,0,0,7.85,1.96,2.94,7.85,5.89,7.85
 84-94,0,0,5.31,0,58.41,2.12,1.06,28.68,0,9.56,4.25,47.79,10.62,0,1.06,42.48,1.06,5.31,1.06,2.12,3.19,135.94,1.06,10.62,14.87,79.65,0,2.12,13.81,0,2.12,44.61,0,2.12,0,0,10.62,0,1.06,6.37,5.31,9.56
 96-106,0,0,3.28,0,83.06,1.09,0,15.3,0,13.11,0,37.16,10.93,0,2.19,59.01,2.19,8.74,3.28,0,0,107.1,0,10.93,15.3,66.66,0,6.56,19.67,0,3.28,51.36,0,0,0,0,4.37,1.09,4.37,6.56,9.84,14.21
108-118,0,0,1.53,0,79.66,0,2.3,20.68,0,16.85,3.06,32.17,12.26,0,1.53,54.38,4.6,17.62,6.13,3.06,0.77,71.23,1.53,10.72,16.09,74.3,0,5.36,13.79,0,7.66,36,0,1.53,0,0,0.77,1.53,0.77,8.43,9.96,4.6
120,0,0,1.96,1.96,50.95,1.96,1.96,19.6,0,9.8,1.96,41.16,25.48,0,0,58.79,5.88,11.76,1.96,0,0,70.55,1.96,0,15.68,72.51,0,1.96,7.84,0,5.88,9.8,0,0,0,0,0,0,0,1.96,3.92,9.8
