stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,1620.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,858.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,6.13,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,13.14,0,23.66,0,0,34.17,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,249.73,5.26,0,0,136.69,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,28.32,0,0,40.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.73,9.44,0,0,119.58,0,3.15,6.29,0,9.44,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,2,36,6,7,0,0,0,4,2,0,0,0,0,0,0,0,0,13,0,0,14,72,3,0,1,2,0,9,1,22,3,1,17,32,0,0,2,0,0
 24-34,0,0,0,0,12.31,1.64,6.57,0,0.82,0,1.64,2.46,0,0.82,0,0,0,0.82,0,0.82,22.16,0.82,0,10.67,77.98,2.46,0,1.64,0,0,42.68,0,0,0.82,0.82,6.57,26.27,0,0,7.39,0,0
 36-46,0,0,0,0,4.03,0.81,4.83,0.81,0,1.61,4.83,0,0,0.81,0.81,0,1.61,0,0,0,23.36,0,0,9.67,53.17,0,0,2.42,0,0,30.62,0.81,0,0,0,0,16.92,0,0,3.22,0,4.83
 48-58,0,0,0,0,5.74,0,1.72,0,0.57,0.57,5.16,0,0,0,1.72,0,0.57,0,0,1.15,27.54,0,1.15,8.03,12.05,0,0,0.57,0,0,24.1,0,0,0,0,0,5.16,0,0,3.44,0,6.89
 60-70,0,0,0,0,3.93,0,2.94,0.98,0.98,0.98,5.89,0,0,0,2.94,0,0,0,0,0,47.11,0,2.94,3.93,15.7,2.94,0,0.98,0,0,39.26,0,0,0.98,0,0,1.96,0,0.98,1.96,0,11.78
 72-82,0,0,0.98,0,5.89,0,8.83,0,2.94,0,11.78,6.87,0,1.96,5.89,0.98,1.96,0,0,0,69.7,0,5.89,6.87,9.82,0.98,0,2.94,0,0.98,50.06,0,0,0.98,0,0,1.96,0,2.94,7.85,2.94,12.76
 84-94,0,0,0,0,14.87,1.06,12.74,0,4.25,1.06,9.56,4.25,0,1.06,12.74,3.19,4.25,1.06,0,1.06,30.8,1.06,2.12,6.37,12.74,0,0,0,0,0,109.39,0,0,1.06,0,0,0,2.12,2.12,2.12,1.06,4.25
 96-106,0,0,0,0,24.04,1.09,6.56,0,5.46,2.19,8.74,6.56,0,3.28,22.95,1.09,7.65,1.09,1.09,2.19,36.06,0,4.37,5.46,19.67,1.09,2.19,4.37,0,0,175.95,0,0,0,0,0,1.09,3.28,3.28,12.02,1.09,9.84
108-118,0,0,0.77,0.77,23.74,0.77,4.6,1.53,11.49,1.53,5.36,7.66,0,1.53,15.32,6.13,3.83,1.53,1.53,0.77,33.7,2.3,0.77,6.13,15.32,0.77,3.06,3.06,0,1.53,108.77,0,0,0.77,0,0,0.77,1.53,0,6.89,0.77,6.13
120,0,0,0,1.96,25.48,0,7.84,0,1.96,0,11.76,13.72,0,3.92,19.6,11.76,3.92,0,0,1.96,19.6,1.96,3.92,7.84,5.88,0,1.96,5.88,0,0,137.18,0,0,0,0,0,5.88,1.96,0,5.88,0,0
