stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,276.74,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,766.2,1526.28,0,42.91,0,0,0,0,0,0,0,0,122.59,0,0,0,0,0,0,0,0,0,0,0,465.85,12.26,0,0,73.56,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,315.45,36.8,0,262.87,0,0,13.14,0,0,0,0,0,446.88,0,0,0,0,0,0,0,0,0,0,0,268.13,304.93,0,0,1527.28,0,0,26.29,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,72.38,0,116.44,0,9.44,22.03,0,0,0,0,0,40.91,0,0,0,0,0,0,0,0,0,0,0,276.93,415.4,0,0,1910.21,0,3.15,15.73,12.59,185.67,0,15.73,0,0,0,0,0,0
 14-21,0,4,0,10,66,64,5,0,7,0,1,7,2,1,0,1,0,0,0,0,180,0,0,83,350,300,0,1,30,0,4,0,1135,1,80,318,134,0,0,4,0,0
 24-34,0.82,0,0.82,6.57,93.58,9.03,29.55,0,22.16,4.1,4.93,1.64,0,11.49,0.82,0,0,0,2.46,0,247.9,2.46,0,59.92,573.78,256.93,0.82,5.75,0,0.82,19.7,0,0.82,4.93,61.56,91.12,63.21,0,0,40.22,0,0.82
 36-46,0,0,0,0,60.43,1.61,36.26,0.81,12.09,9.67,14.5,2.42,0,15.31,0,0,0.81,0,4.83,0,346.44,0.81,2.42,81.37,406.06,224.78,0.81,3.22,0,0,19.34,0,0,3.22,35.45,0,43.51,0,1.61,44.31,0,0
 48-58,1.15,0,0,1.15,35,0,63.12,6.31,10.9,26.4,49.92,1.15,1.15,5.16,1.15,0,0.57,0.57,2.87,0.57,492.32,4.02,0,62.54,314.45,150.91,0.57,6.89,0,1.15,8.03,0,0,2.87,20.66,0,35,0,2.3,22.38,0.57,0.57
 60-70,1.96,0,0,0,49.08,0,112.88,11.78,10.8,37.3,92.26,5.89,0,8.83,0,0.98,0,0,0,0,708.66,4.91,4.91,64.78,269.92,87.36,1.96,8.83,0,1.96,8.83,0,0,2.94,14.72,0,36.32,0,4.91,5.89,3.93,0
 72-82,0,0,1.96,0,68.72,1.96,280.76,5.89,14.72,74.61,142.34,10.8,0,8.83,0,1.96,1.96,0.98,1.96,0,1115.17,11.78,15.71,98.17,295.48,56.94,1.96,15.71,0,3.93,3.93,0,0,2.94,2.94,0,31.41,0,18.65,12.76,5.89,0.98
 84-94,0,0,1.06,1.06,115.76,1.06,272.94,13.81,33.99,52.04,91.34,12.74,0,8.5,2.12,2.12,0,1.06,2.12,1.06,834.76,8.5,13.81,66.91,199.66,79.65,1.06,12.74,0,3.19,15.93,0,0,4.25,6.37,0,20.18,0,9.56,7.43,6.37,0
 96-106,0,0,4.37,1.09,159.56,4.37,279.77,22.95,29.51,51.36,116.93,13.11,0,6.56,6.56,4.37,1.09,5.46,2.19,1.09,883.02,14.21,28.41,73.22,250.26,46.99,2.19,19.67,0,3.28,13.11,0,0,2.19,6.56,0,21.86,0,20.76,12.02,10.93,0
108-118,1.53,0,1.53,1.53,164.68,0,173.87,19.15,55.92,54.38,117.96,11.49,0.77,3.83,6.89,3.06,1.53,0.77,3.83,0,885.45,5.36,18.38,62.04,259.66,55.15,2.3,22.21,0,6.13,16.09,0,0,7.66,9.19,0,7.66,1.53,13.02,8.43,6.89,0.77
120,0,0,0,0,150.9,3.92,154.82,7.84,45.08,27.44,82.31,5.88,0,9.8,5.88,1.96,0,0,3.92,0,701.6,5.88,9.8,54.87,197.94,74.47,0,21.56,0,3.92,11.76,0,0,5.88,1.96,0,11.76,0,9.8,7.84,1.96,0
