stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,434.87,5666.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,441.33,5516.67,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,0,0,0,0,0,0,0,0,177.76,12.26,0,0,55.17,0,91.94,0,0,0,0,0,0,0,0,0,0,0
  7-9,81.49,102.52,0,134.06,0,0,0,336.48,0,0,0,0,0,155.09,0,0,0,0,0,0,0,0,0,0,0,2655,89.38,0,0,1006.8,0,2.63,5.26,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,107,0,100.7,0,9.44,0,191.97,0,0,0,0,0,59.79,0,0,0,0,0,0,0,0,0,0,0,2237.5,81.82,0,0,777.3,0,3.15,6.29,0,66.09,0,3.15,6.29,0,0,0,0,0
 14-21,0,0,2,19,254,91,0,194,0,0,0,18,8,16,4,0,8,0,1,2,4,110,0,0,86,1609,31,8,24,42,0,12,2,203,22,17,373,523,0,0,7,0,3
 24-34,0,0.82,2.46,6.57,82.09,14.78,0,288.94,1.64,8.21,4.93,53.36,4.1,2.46,3.28,2.46,16.42,3.28,9.85,4.93,14.78,159.25,4.1,0,68.95,2135.87,12.31,18.88,22.16,0,0.82,56.64,0,0,10.67,5.75,90.29,492.51,0,0,36.94,0,4.93
 36-46,0,0,0,0,29,1.61,0,429.42,3.22,1.61,12.89,73.32,1.61,0.81,4.03,4.03,6.45,2.42,8.06,4.03,2.42,174.02,1.61,0.81,55.59,2169.67,4.83,14.5,12.09,0,0,49.15,0,2.42,7.25,4.83,3.22,464.07,0,0,16.92,0.81,9.67
 48-58,0.57,0,1.15,0.57,30.41,2.3,0,731.03,5.16,5.16,11.48,152.63,2.87,0.57,4.59,3.44,4.59,5.74,6.31,6.31,4.59,287.48,1.72,8.03,55.66,1716.25,4.59,8.61,14.35,0,1.15,26.4,0,0.57,1.72,3.44,0,397.65,0,1.15,18.94,0.57,6.89
 60-70,0,0,1.96,0,35.33,4.91,0,782.27,4.91,5.89,4.91,136.43,6.87,0.98,6.87,5.89,4.91,7.85,4.91,9.82,4.91,270.9,0.98,18.65,28.46,1316.22,4.91,14.72,9.82,0,0,46.13,0,0,2.94,1.96,0,176.67,0,5.89,13.74,0.98,10.8
 72-82,0,0,7.85,0,42.21,29.45,0.98,694.03,2.94,4.91,10.8,181.61,17.67,0,8.83,23.56,10.8,4.91,8.83,5.89,1.96,348.49,2.94,13.74,47.12,1092.59,5.89,21.6,21.6,0.98,1.96,52.03,0,0,4.91,2.94,0,79.51,1.96,5.89,45.16,5.89,5.89
 84-94,0,0,5.31,0,66.91,29.74,7.43,492.79,1.06,8.5,19.12,117.89,30.8,1.06,8.5,39.3,24.43,7.43,16.99,10.62,6.37,284.63,8.5,14.87,43.54,571.38,6.37,15.93,27.61,0,4.25,197.54,0,0,7.43,11.68,0,61.6,5.31,9.56,31.86,6.37,5.31
 96-106,0,0,3.28,0,91.8,27.32,4.37,392.33,10.93,12.02,9.84,148.63,40.44,0,9.84,46.99,29.51,9.84,10.93,18.58,6.56,219.66,4.37,5.46,46.99,475.39,2.19,28.41,30.6,1.09,14.21,168.3,0,0,12.02,15.3,0,24.04,7.65,9.84,40.44,9.84,10.93
108-118,0,0,6.13,2.3,113.36,29.11,18.38,318.64,13.79,21.45,11.49,126.38,29.87,0,1.53,29.87,20.68,19.92,7.66,30.64,3.83,201.45,3.06,9.19,46.72,593.62,9.19,21.45,29.87,0,3.06,185.36,0,0,9.96,10.72,0,23.74,6.89,4.6,23.74,9.19,8.43
120,1.96,0,1.96,0,105.83,58.79,11.76,254.77,9.8,27.44,3.92,121.51,50.95,0,3.92,27.44,19.6,1.96,7.84,27.44,3.92,158.74,3.92,7.84,58.79,446.83,7.84,9.8,25.48,0,1.96,203.82,0,0,11.76,3.92,0,17.64,3.92,0,21.56,1.96,3.92
