stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,2.5,0.83,0,0,0
3dpf,76.43,0,0.57,0.57,1.72,0,0.57,0.57
5dpf,3.1,0.52,1.03,0.52,1.03,0.52,0.52,0.52
10dpf,35.77,0,0.63,0,1.88,0,0,0.63
