stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3045.27,0,0,0,20.65,10.32,0,10.32,154.84,92.91
12hpf,2720.06,11.57,13.49,11.57,94.46,11.57,0,36.63,267.96,90.6
14hpf,2832.25,0,23.41,6.69,40.13,33.44,20.06,33.44,321.01,160.51
16hpf,1675.52,4.1,6.15,20.51,104.59,38.97,20.51,38.97,391.71,172.27
19hpf,3132.72,4.38,0,21.89,43.78,4.38,10.95,15.32,188.27,203.59
24hpf,1498,9,5,26,101,26,4,4,208,76
2dpf,583.02,13.35,10.84,85.91,229.37,435.39,33.36,25.02,123.44,598.03
3dpf,1052.75,10.34,2.3,27.58,53.44,549.94,29.88,0.57,52.29,200.55
5dpf,246.01,21.71,11.89,91.48,56.85,506.49,39.8,40.83,125.59,839.85
10dpf,549.72,16.32,7.53,45.18,50.2,412.29,26.98,2.51,67.15,176.96
