stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,2.05,0,0,0,0
24hpf,2,0,0,12,12,0,0
2dpf,1.67,0,0,8.34,6.67,18.35,0.83
3dpf,2.87,0,0,0,9.77,6.9,0
5dpf,3.1,0,0.52,7.24,39.28,9.82,1.03
10dpf,1.26,0.63,0.63,9.41,26.98,11.92,0
