stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0,0.83,0,0.83,1.67
3dpf,2.3,0,0,0,1.15,0,4.6
5dpf,1.55,0,0.52,0,2.58,0,10.34
10dpf,0,0,0,0,0,0,3.14
