stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.68,0.83,3.34,0,0.83,0.83
3dpf,1.72,0,4.02,2.87,0,0
5dpf,11.89,0,1.03,1.03,0,0
10dpf,3.77,0,1.88,3.14,0,0
