stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,11,1
2dpf,28.36,3.34,2.5,3.34,7.51,13.35,0,10.84,10.01
3dpf,2.3,0,0.57,0.57,0,3.45,0,2.3,0
5dpf,1.03,0,1.03,1.03,0.52,13.44,0.52,10.34,2.07
10dpf,1.26,0,0,2.51,0,0.63,0,3.14,0
