stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,2.19,0,0
24hpf,0,0,0,0,0,10,0,0
2dpf,2.5,0,1.67,1.67,2.5,15.01,3.34,1.67
3dpf,14.94,0,0,0,0.57,18.39,0,0
5dpf,2.07,0.52,0.52,1.55,1.03,7.24,0,1.55
10dpf,6.9,0,0,0,0,6.28,0,1.26
