stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0
3dpf,0,0.57,0,0,0.57,0,0
5dpf,2.58,3.62,2.58,0,13.44,1.55,16.54
10dpf,3.77,2.51,0,0.63,6.28,0,0.63
