stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,3.34,0.83,0,0
3dpf,0.57,0,8.62,0,0,0
5dpf,1.03,0,11.37,2.07,0.52,1.55
10dpf,1.26,0,10.67,1.26,0,0
