stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0,0
2dpf,0,0,0.83,0,0,0.83,0,0.83,0
3dpf,17.24,2.3,0,0.57,1.72,7.47,0,0.57,2.87
5dpf,5.17,12.4,4.65,2.58,3.1,29.98,3.1,3.62,153.5
10dpf,26.98,7.53,0.63,0.63,0.63,10.67,1.26,2.51,32.63
