stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,0.83,9.17
3dpf,2.3,1.72,1.15,3.45,0.57,1.72,0,9.19
5dpf,1.03,2.07,3.1,4.13,0,3.1,0,8.79
10dpf,1.26,3.14,5.02,1.26,0,1.26,0,3.77
