stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0,3.34,2.5,0.83,4.17,0.83,0,5.84
3dpf,13.79,0,0,0.57,0.57,4.02,0,0.57,1.72
5dpf,5.17,0,0,0.52,0.52,3.62,0,0.52,3.62
10dpf,11.92,1.26,0,0,0,0.63,0,1.26,1.26
