stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,2.5,0.83,5.84,7.51,1.67,1.67,5.84
3dpf,7.47,0,0.57,3.45,0,0,0
5dpf,3.1,1.03,0.52,8.27,0,0,6.2
10dpf,5.65,0.63,0,6.9,0.63,1.88,0.63
