stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,8.34,0,5.84,1.67,0
3dpf,4.6,0,0.57,2.3,143.66,0,0.57,0,0
5dpf,0.52,2.07,1.03,2.07,266.17,0.52,51.68,3.1,3.1
10dpf,3.77,0,0,3.14,70.28,0,0.63,1.26,0
