stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,0,0,0,0,2.19
2dpf,0,0,0.83,0,18.35
3dpf,0.57,0,0,0.57,0
5dpf,0,0.52,0,0,1.03
10dpf,0,0,0,0,6.28
