stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,2.05,0,0,0,0,0,0
24hpf,4,0,0,0,0,0,0
2dpf,0,0,0,0,0,0,0.83
3dpf,70.11,0.57,0,0,0.57,1.15,0
5dpf,1.03,0,0.52,1.03,0,3.1,1.55
10dpf,38.28,0.63,0.63,0.63,0,1.26,0.63
