stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,3.34,0,4.17,2.5,0,0.83,1.67
3dpf,4.02,2.87,0.57,0.57,3.45,0.57,0,0
5dpf,2.58,10.34,0.52,0.52,7.24,3.1,0,5.69
10dpf,5.02,5.02,0,0,3.77,0.63,0.63,1.26
