stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,20.06
16hpf,0,0,0,0,0,0,0,10.25
19hpf,0,0,0,0,0,0,0,65.68
24hpf,2,0,0,0,0,0,2,112
2dpf,4.17,0,0.83,0,2.5,8.34,0,212.69
3dpf,5.75,0.57,0,0,0,14.94,0.57,39.65
5dpf,6.2,1.03,2.07,1.55,0.52,22.74,1.55,201.05
10dpf,8.16,0.63,0,0.63,0,11.3,0.63,42.04
