stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,10.32,0
12hpf,0,0,0,0,0,0,0,0,1.93,0
14hpf,3.34,0,0,0,0,10.03,0,0,0,0
16hpf,22.56,0,2.05,0,4.1,0,0,0,0,0
19hpf,72.24,0,0,0,2.19,0,0,0,0,0
24hpf,181,0,0,0,0,1,3,0,3,4
2dpf,714.8,0.83,50.88,28.36,71.73,209.35,30.03,1.67,84.24,59.22
3dpf,1299.27,2.87,4.02,2.3,1.15,52.29,1.15,0,1.72,4.02
5dpf,130.76,3.1,19.64,14.99,6.2,66.67,3.62,1.03,13.95,42.38
10dpf,407.27,2.51,10.04,4.39,3.14,31.38,1.26,0,2.51,1.26
