stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0,0
2dpf,0.83,0.83,0.83,0.83,0,0,0,1.67,0
3dpf,2.3,0.57,0,0,1.72,0,0,0,0
5dpf,0,0.52,0.52,0,3.1,0.52,1.03,1.03,1.55
10dpf,2.51,1.88,0,0,1.26,1.26,0,0.63,0
