stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,0,10.03
19hpf,0,0,0,0,0,0,2.19
2dpf,0.83,0,0,0,0,0,8.34
3dpf,2.87,0,0,0,0.57,2.3,5.17
5dpf,1.03,0,0.52,0,0,0.52,4.13
10dpf,3.77,0.63,0,0.63,0.63,1.88,6.9
