stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,2.19,0,0,0,0,0
24hpf,0,61,0,0,0,1,1
2dpf,0,2.5,0,0,0,0,0.83
3dpf,0.57,0,0,0,0,0,0
5dpf,0.52,11.37,0,2.58,1.03,0.52,1.03
10dpf,3.14,28.87,1.26,1.88,0,0.63,0.63
