stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,2.5,0.83,0.83
3dpf,5.75,0,0,0,0
5dpf,0,2.58,0.52,0,0
10dpf,4.39,0,0,0,0
