stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,454.21,10.32,0,0,72.26,0,0,30.97,103.23,516.15
12hpf,570.61,21.21,9.64,28.92,248.68,67.47,5.78,32.77,142.65,535.91
14hpf,471.48,10.03,13.38,80.25,217.35,123.72,6.69,16.72,147.13,742.34
16hpf,237.89,30.76,22.56,61.52,211.23,77.93,12.3,22.56,125.1,371.2
19hpf,374.35,8.76,2.19,35.03,109.46,52.54,4.38,0,26.27,391.86
24hpf,284,15,19,64,248,90,19,2,74,204
2dpf,618.05,26.69,30.03,115.1,394.52,597.2,90.08,5.84,142.63,310.28
3dpf,1445.23,59.19,12.07,47.12,73.55,613.15,32.75,0,54.59,139.06
5dpf,228.96,50.65,56.33,137.48,58.92,459.98,42.38,13.44,113.7,476.52
10dpf,481.32,60.87,46.44,93.5,37.65,306.86,23.22,1.26,51.46,130.53
