stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,0.83,0.83,0,0
3dpf,0.57,16.66,0,0,1.15,0,0
5dpf,0.52,5.17,0.52,0,1.55,1.03,1.55
10dpf,0.63,11.92,0,0,0.63,0,0.63
