stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,165.17,0,0,0,10.32,0,0,0,0,82.58
12hpf,46.27,0,0,0,11.57,3.86,0,0,0,75.18
14hpf,167.19,0,0,3.34,3.34,3.34,6.69,0,6.69,177.22
16hpf,59.47,2.05,0,2.05,6.15,2.05,2.05,0,2.05,168.17
19hpf,59.11,0,2.19,0,0,0,0,0,0,85.38
24hpf,21,0,2,1,4,0,0,0,2,53
2dpf,34.2,0,2.5,5,180.99,150.13,0.83,0.83,5,107.6
3dpf,108.61,2.87,6.32,8.05,27.58,551.66,0.57,0.57,3.45,86.2
5dpf,39.8,3.1,22.74,21.71,17.06,431.04,1.55,2.07,6.2,279.6
10dpf,90.99,7.53,37.02,9.41,8.79,477.55,1.88,0.63,5.65,89.74
