stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6204.09,103.23,30.97,0,1114.88,82.58,0,144.52,2487.83,2085.23
12hpf,5821.81,186.99,32.77,173.5,1488.22,260.25,15.42,208.2,2583.19,1767.75
14hpf,5470.56,66.88,200.63,274.2,1116.85,468.14,93.63,73.56,1805.69,1534.83
16hpf,4673.81,209.18,338.38,295.32,1470.44,547.57,155.86,178.42,1814.97,2018
19hpf,7009.77,59.11,124.78,172.95,820.94,356.84,212.35,41.59,595.46,1563.08
24hpf,5164,101,827,286,1391,587,250,27,943,897
2dpf,1507.18,55.05,165.15,204.35,1043.43,1095.98,265.24,17.52,487.93,427.88
3dpf,1955.52,78.73,87.35,90.79,70.68,1127.45,67.23,0,123.55,127.57
5dpf,640.87,67.19,354.54,289.42,190.71,1921.05,141.61,121.45,447.06,1176.3
10dpf,906.16,85.34,186.38,160.02,59.62,1046.1,82.21,1.26,225.28,126.13
