stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,340.66,10.32,30.97,0,103.23,0,0,0,247.75,175.49
12hpf,225.55,7.71,13.49,9.64,61.69,7.71,0,5.78,177.35,84.82
14hpf,153.82,0,50.16,40.13,46.81,0,3.34,0,73.56,56.85
16hpf,112.79,10.25,8.2,6.15,49.22,2.05,2.05,4.1,82.03,30.76
19hpf,518.84,2.19,2.19,6.57,65.68,0,6.57,0,39.41,48.16
24hpf,198,3,29,8,83,2,3,0,17,31
2dpf,301.1,7.51,20.85,40.87,306.11,54.21,18.35,3.34,30.86,78.4
3dpf,312.61,5.17,0.57,5.17,5.75,16.09,1.15,0,2.3,8.62
5dpf,48.58,1.03,42.9,10.85,42.38,33.59,2.07,2.58,16.54,26.88
10dpf,34.51,0.63,7.53,0,0,1.88,0,0,0,0
