stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5.84,0,0.83,0,0,0.83,0,0,0
3dpf,482.13,1.72,1.15,0.57,1.72,8.62,0,0.57,3.45
5dpf,25.32,1.55,2.58,4.65,2.07,35.14,2.58,3.1,10.85
10dpf,487.59,3.77,9.41,3.77,2.51,20.71,2.51,3.14,4.39
