stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,4.17,0,0,0.83,0
3dpf,3.45,2.87,0,0.57,0,0
5dpf,0,17.06,0.52,1.03,0,1.03
10dpf,1.26,6.9,0,0,0,0
