stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,30.97,0,0,340.66,20.65,0,0,92.91,0
12hpf,46.27,15.42,0,1.93,90.6,17.35,0,1.93,38.56,25.06
14hpf,310.98,6.69,0,100.32,230.73,56.85,0,13.38,80.25,170.54
16hpf,84.08,2.05,2.05,102.54,96.39,45.12,2.05,22.56,69.73,104.59
19hpf,124.78,0,0,118.22,83.19,63.49,2.19,19.7,26.27,91.95
24hpf,42,1,3,198,138,83,2,6,32,28
2dpf,266.9,2.5,4.17,291.93,393.68,719.81,12.51,8.34,168.48,39.2
3dpf,223.54,2.87,10.34,136.19,60.91,1149.86,26.43,0.57,67.81,22.99
5dpf,134.38,13.44,21.71,312.16,51.68,703.4,60.47,2.58,77.52,81.66
10dpf,182.61,5.02,67.15,187,16.32,425.47,16.32,0,30.12,21.96
