stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0.83
3dpf,6.32,0.57,0.57,0,0.57,0
5dpf,4.13,1.55,0.52,0,0,0.52
10dpf,7.53,1.88,0,0.63,0,0
