stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,periderm
16hpf,0,0,0,0,2.05,0
24hpf,3,0,0,0,0,0
2dpf,5.84,0,1.67,0,0,5.84
3dpf,10.92,0,0,0,0,0.57
5dpf,6.72,0.52,0,1.55,0,6.2
10dpf,3.77,0,0,0.63,0,1.26
