stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,2.19
24hpf,1,0,0,0,0,0,0,2
2dpf,6.67,0,0,0.83,9.17,3.34,8.34,1.67
3dpf,47.12,0.57,0,0,8.05,32.75,0,5.17
5dpf,11.37,1.03,0.52,7.75,3.1,21.19,4.13,10.85
10dpf,31.38,1.26,4.39,11.92,0.63,2.51,3.14,4.39
