stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,4.38,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,74.23,0,4.17,3.34,4.17,0.83,1.67,3.34
3dpf,60.91,0,1.72,0,7.47,0,0,0
5dpf,66.15,0,4.65,0,5.69,0.52,1.03,3.62
10dpf,43.93,0.63,2.51,1.26,3.77,0,0.63,1.26
