stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0,1.67,0.83,1.67,5,1.67
3dpf,15.52,0,1.15,0,0,4.02,0,0,3.45
5dpf,13.95,0.52,14.99,1.03,0,7.24,3.1,0.52,11.37
10dpf,8.16,0.63,33.89,1.88,0,0.63,0.63,0.63,1.88
