stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2353.63
12hpf,5850.72,192.78,36.63,179.28,1501.72,260.25,15.42,356.63,2656.44,1864.13
14hpf,5724.69,90.28,257.48,351.11,1177.04,531.67,96.97,143.79,2200.26,2340.7
16hpf,4811.22,225.59,381.45,334.28,1560.67,611.14,157.91,219.44,2167.71,2444.57
19hpf,7493.58,61.3,172.95,236.43,945.73,389.67,218.92,91.95,777.16,2526.32
24hpf,5483,110,1177,350,1478,640,276,41,1865,1303
2dpf,3750.01,100.92,368.66,484.6,1707.35,2744.94,420.37,100.92,1018.41,1533.87
3dpf,7151.46,197.68,216.64,222.39,248.25,3172.62,102.86,0.57,297.09,613.15
5dpf,1174.23,178.31,639.83,591.77,318.88,3447.25,227.92,177.27,686.35,2455.45
10dpf,3051.07,252.9,628.79,436.76,167.55,2486.29,122.37,4.39,328.83,512.07
