stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,8.34,0,0
3dpf,0.57,0,0.57,0.57,0,0,0
5dpf,0.52,0,0.52,1.03,11.37,0.52,0.52
10dpf,1.26,1.88,0,3.14,8.79,0,0
